country,year,welfare,pipreportinglevel,pipwelfare,value,source,series_code
Moldova,2002.0,Disposable income,national,consumption,0.055368417,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2003.0,Disposable income,national,consumption,0.059854237,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2004.0,Disposable income,national,consumption,0.057553692,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2005.0,Disposable income,national,consumption,0.060702946,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2006.0,Disposable income,national,consumption,0.057092168,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2007.0,Disposable income,national,consumption,0.052742922,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2008.0,Disposable income,national,consumption,0.06100629,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2009.0,Disposable income,national,consumption,0.046273273,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2010.0,Disposable income,national,consumption,0.052834467,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2011.0,Disposable income,national,consumption,0.050310799,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2012.0,Disposable income,national,consumption,0.0422821,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2013.0,Disposable income,national,consumption,0.044893478,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2014.0,Disposable income,national,consumption,0.037859369,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2015.0,Disposable income,national,consumption,0.041702247,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2016.0,Disposable income,national,consumption,0.047080097,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2017.0,Disposable income,national,consumption,0.036502375,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2018.0,Disposable income,national,consumption,0.038850992,PIP,p99p100Share_pip_disposable_perCapita
Moldova,2019.0,Disposable income,national,consumption,0.036192131,PIP,p99p100Share_pip_disposable_perCapita
Mongolia,1995.0,Disposable income,national,consumption,0.037194792,PIP,p99p100Share_pip_disposable_perCapita
Mongolia,1998.0,Disposable income,national,consumption,0.033453769,PIP,p99p100Share_pip_disposable_perCapita
Mongolia,2002.0,Disposable income,national,consumption,0.045357298,PIP,p99p100Share_pip_disposable_perCapita
Mongolia,2007.0,Disposable income,national,consumption,0.059222124,PIP,p99p100Share_pip_disposable_perCapita
Mongolia,2010.0,Disposable income,national,consumption,0.050340311,PIP,p99p100Share_pip_disposable_perCapita
Mongolia,2011.0,Disposable income,national,consumption,0.057733109,PIP,p99p100Share_pip_disposable_perCapita
Mongolia,2012.0,Disposable income,national,consumption,0.051177653,PIP,p99p100Share_pip_disposable_perCapita
Mongolia,2014.0,Disposable income,national,consumption,0.053409974,PIP,p99p100Share_pip_disposable_perCapita
Mongolia,2016.0,Disposable income,national,consumption,0.054425569,PIP,p99p100Share_pip_disposable_perCapita
Mongolia,2018.0,Disposable income,national,consumption,0.052886766,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2005.0,Disposable income,national,consumption,0.041942295,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2006.0,Disposable income,national,consumption,0.042924483,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2007.0,Disposable income,national,consumption,0.05018286,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2008.0,Disposable income,national,consumption,0.045344339,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2009.0,Disposable income,national,consumption,0.052784041,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2010.0,Disposable income,national,consumption,0.048218183,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2011.0,Disposable income,national,consumption,0.049481776,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2012.0,Disposable income,national,consumption,0.044180531,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2013.0,Disposable income,national,consumption,0.048007047,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2014.0,Disposable income,national,consumption,0.051160727,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2015.0,Disposable income,national,income,0.05449501,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2016.0,Disposable income,national,income,0.056381075,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2017.0,Disposable income,national,income,0.049053205,PIP,p99p100Share_pip_disposable_perCapita
Montenegro,2018.0,Disposable income,national,income,0.049950217,PIP,p99p100Share_pip_disposable_perCapita
Morocco,1984.0,Disposable income,national,consumption,0.107817427,PIP,p99p100Share_pip_disposable_perCapita
Morocco,1990.0,Disposable income,national,consumption,0.069929698,PIP,p99p100Share_pip_disposable_perCapita
Morocco,1998.0,Disposable income,national,consumption,0.067797806,PIP,p99p100Share_pip_disposable_perCapita
Morocco,2000.0,Disposable income,national,consumption,0.07784829,PIP,p99p100Share_pip_disposable_perCapita
Morocco,2006.0,Disposable income,national,consumption,0.083763919,PIP,p99p100Share_pip_disposable_perCapita
Morocco,2013.0,Disposable income,national,consumption,0.073218572,PIP,p99p100Share_pip_disposable_perCapita
Mozambique,1996.0,Disposable income,national,consumption,0.133914355,PIP,p99p100Share_pip_disposable_perCapita
Mozambique,2002.0,Disposable income,national,consumption,0.136145067,PIP,p99p100Share_pip_disposable_perCapita
Mozambique,2008.0,Disposable income,national,consumption,0.12225703,PIP,p99p100Share_pip_disposable_perCapita
Mozambique,2014.0,Disposable income,national,consumption,0.177111038,PIP,p99p100Share_pip_disposable_perCapita
Myanmar,2015.0,Disposable income,national,consumption,0.113960971,PIP,p99p100Share_pip_disposable_perCapita
Myanmar,2017.0,Disposable income,national,consumption,0.057154924,PIP,p99p100Share_pip_disposable_perCapita
Namibia,2003.0,Disposable income,national,consumption,0.161949689,PIP,p99p100Share_pip_disposable_perCapita
Namibia,2009.0,Disposable income,national,consumption,0.155427015,PIP,p99p100Share_pip_disposable_perCapita
Namibia,2015.0,Disposable income,national,consumption,0.122170298,PIP,p99p100Share_pip_disposable_perCapita
Nauru,2012.0,Disposable income,national,consumption,0.050355875,PIP,p99p100Share_pip_disposable_perCapita
Nepal,1984.0,Disposable income,national,income,0.047166386,PIP,p99p100Share_pip_disposable_perCapita
Nepal,1995.0,Disposable income,national,consumption,0.071635346,PIP,p99p100Share_pip_disposable_perCapita
Nepal,2003.0,Disposable income,national,consumption,0.108484053,PIP,p99p100Share_pip_disposable_perCapita
Nepal,2010.0,Disposable income,national,consumption,0.052865531,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,1983.0,Disposable income,national,income,0.040033168,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,1987.0,Disposable income,national,income,0.037136647,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,1990.0,Disposable income,national,income,0.05281004,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,1993.0,Disposable income,national,income,0.03595362,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,1999.0,Disposable income,national,income,0.036419106,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2004.0,Disposable income,national,income,0.052475522,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2005.0,Disposable income,national,income,0.048245858,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2006.0,Disposable income,national,income,0.063008267,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2007.0,Disposable income,national,income,0.05514526,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2008.0,Disposable income,national,income,0.052295145,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2009.0,Disposable income,national,income,0.042597911,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2010.0,Disposable income,national,income,0.043239815,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2011.0,Disposable income,national,income,0.045576213,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2012.0,Disposable income,national,income,0.044676169,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2013.0,Disposable income,national,income,0.045128149,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2014.0,Disposable income,national,income,0.050011986,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2015.0,Disposable income,national,income,0.048219938,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2016.0,Disposable income,national,income,0.045110294,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2017.0,Disposable income,national,income,0.051758542,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2018.0,Disposable income,national,income,0.048738525,PIP,p99p100Share_pip_disposable_perCapita
Netherlands,2019.0,Disposable income,national,income,0.058661899,PIP,p99p100Share_pip_disposable_perCapita
Nicaragua,1993.0,Disposable income,national,consumption,0.127292721223929,PIP,p99p100Share_pip_disposable_perCapita
Nicaragua,1998.0,Disposable income,national,consumption,0.112041744393154,PIP,p99p100Share_pip_disposable_perCapita
Nicaragua,2001.0,Disposable income,national,consumption,0.0934698500529889,PIP,p99p100Share_pip_disposable_perCapita
Nicaragua,2005.0,Disposable income,national,consumption,0.0690625112843811,PIP,p99p100Share_pip_disposable_perCapita
Nicaragua,2009.0,Disposable income,national,income,0.089782343,PIP,p99p100Share_pip_disposable_perCapita
Nicaragua,2014.0,Disposable income,national,income,0.113503882,PIP,p99p100Share_pip_disposable_perCapita
Niger,1992.0,Disposable income,national,consumption,0.083351372,PIP,p99p100Share_pip_disposable_perCapita
Niger,1994.0,Disposable income,national,consumption,0.082304496,PIP,p99p100Share_pip_disposable_perCapita
Niger,2005.0,Disposable income,national,consumption,0.123114462,PIP,p99p100Share_pip_disposable_perCapita
Niger,2007.0,Disposable income,national,consumption,0.080065309,PIP,p99p100Share_pip_disposable_perCapita
Niger,2011.0,Disposable income,national,consumption,0.055248614,PIP,p99p100Share_pip_disposable_perCapita
Niger,2014.0,Disposable income,national,consumption,0.052979778,PIP,p99p100Share_pip_disposable_perCapita
Niger,2018.0,Disposable income,national,consumption,0.077835668,PIP,p99p100Share_pip_disposable_perCapita
Nigeria,1985.0,Disposable income,national,consumption,0.042901092,PIP,p99p100Share_pip_disposable_perCapita
Nigeria,1992.0,Disposable income,national,consumption,0.054664183,PIP,p99p100Share_pip_disposable_perCapita
Nigeria,1996.0,Disposable income,national,consumption,0.132396812,PIP,p99p100Share_pip_disposable_perCapita
Nigeria,2003.0,Disposable income,national,consumption,0.065350852,PIP,p99p100Share_pip_disposable_perCapita
Nigeria,2010.0,Disposable income,national,consumption,0.046985654,PIP,p99p100Share_pip_disposable_perCapita
Nigeria,2012.0,Disposable income,national,consumption,0.046676959,PIP,p99p100Share_pip_disposable_perCapita
Nigeria,2015.0,Disposable income,national,consumption,0.047340838,PIP,p99p100Share_pip_disposable_perCapita
Nigeria,2018.0,Disposable income,national,consumption,0.053117313,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,1998.0,Disposable income,national,consumption,0.034692809,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2000.0,Disposable income,national,consumption,0.050266938,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2002.0,Disposable income,national,consumption,0.063488747,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2003.0,Disposable income,national,consumption,0.06380837,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2004.0,Disposable income,national,consumption,0.070372985,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2005.0,Disposable income,national,consumption,0.05891814,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2006.0,Disposable income,national,consumption,0.081113832,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2008.0,Disposable income,national,consumption,0.080358443,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2009.0,Disposable income,national,income,0.074769559,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2010.0,Disposable income,national,income,0.046910406,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2011.0,Disposable income,national,income,0.044040009,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2012.0,Disposable income,national,income,0.04614024,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2013.0,Disposable income,national,income,0.043029413,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2014.0,Disposable income,national,income,0.041537396,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2015.0,Disposable income,national,income,0.042284063,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2016.0,Disposable income,national,income,0.041732007,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2017.0,Disposable income,national,income,0.042349788,PIP,p99p100Share_pip_disposable_perCapita
North Macedonia,2018.0,Disposable income,national,income,0.035927532,PIP,p99p100Share_pip_disposable_perCapita
Norway,1979.0,Disposable income,national,income,0.036983218,PIP,p99p100Share_pip_disposable_perCapita
Norway,1986.0,Disposable income,national,income,0.035271284,PIP,p99p100Share_pip_disposable_perCapita
Norway,1991.0,Disposable income,national,income,0.040481877,PIP,p99p100Share_pip_disposable_perCapita
Norway,1995.0,Disposable income,national,income,0.047735628,PIP,p99p100Share_pip_disposable_perCapita
Norway,2000.0,Disposable income,national,income,0.063645914,PIP,p99p100Share_pip_disposable_perCapita
Norway,2003.0,Disposable income,national,income,0.063492953,PIP,p99p100Share_pip_disposable_perCapita
Norway,2004.0,Disposable income,national,income,0.109958203,PIP,p99p100Share_pip_disposable_perCapita
Norway,2005.0,Disposable income,national,income,0.095823672,PIP,p99p100Share_pip_disposable_perCapita
Norway,2006.0,Disposable income,national,income,0.042263616,PIP,p99p100Share_pip_disposable_perCapita
Norway,2007.0,Disposable income,national,income,0.051667632,PIP,p99p100Share_pip_disposable_perCapita
Norway,2008.0,Disposable income,national,income,0.044151098,PIP,p99p100Share_pip_disposable_perCapita
Norway,2009.0,Disposable income,national,income,0.043634247,PIP,p99p100Share_pip_disposable_perCapita
Norway,2010.0,Disposable income,national,income,0.04144289,PIP,p99p100Share_pip_disposable_perCapita
Norway,2011.0,Disposable income,national,income,0.036326874,PIP,p99p100Share_pip_disposable_perCapita
Norway,2012.0,Disposable income,national,income,0.038457143,PIP,p99p100Share_pip_disposable_perCapita
Norway,2013.0,Disposable income,national,income,0.041567426,PIP,p99p100Share_pip_disposable_perCapita
Norway,2014.0,Disposable income,national,income,0.043955873,PIP,p99p100Share_pip_disposable_perCapita
Norway,2015.0,Disposable income,national,income,0.048821969,PIP,p99p100Share_pip_disposable_perCapita
Norway,2016.0,Disposable income,national,income,0.056112281,PIP,p99p100Share_pip_disposable_perCapita
Norway,2017.0,Disposable income,national,income,0.040122413,PIP,p99p100Share_pip_disposable_perCapita
Norway,2018.0,Disposable income,national,income,0.045185452,PIP,p99p100Share_pip_disposable_perCapita
Norway,2019.0,Disposable income,national,income,0.047614477,PIP,p99p100Share_pip_disposable_perCapita
Pakistan,1987.0,Disposable income,national,consumption,0.061563064,PIP,p99p100Share_pip_disposable_perCapita
Pakistan,1990.0,Disposable income,national,consumption,0.060079059,PIP,p99p100Share_pip_disposable_perCapita
Pakistan,1996.0,Disposable income,national,consumption,0.06199374,PIP,p99p100Share_pip_disposable_perCapita
Pakistan,1998.0,Disposable income,national,consumption,0.073449522,PIP,p99p100Share_pip_disposable_perCapita
