country,year,pip_reporting_level,pip_welfare,indicator_code,value,indicator_name,welfare,unit_resource_sharing
South Africa,1993,national,consumption,gini,0.5933393638480529,Gini,Consumption,"Household, per capita"
South Africa,2000,national,consumption,gini,0.5776966176070735,Gini,Consumption,"Household, per capita"
South Africa,2005,national,consumption,gini,0.6476248863080387,Gini,Consumption,"Household, per capita"
South Africa,2008,national,consumption,gini,0.6300899730435641,Gini,Consumption,"Household, per capita"
South Africa,2010,national,consumption,gini,0.6338318797190594,Gini,Consumption,"Household, per capita"
South Africa,2014,national,consumption,gini,0.6302607272842364,Gini,Consumption,"Household, per capita"
South Korea,2006,national,income,gini,0.3170298418649911,Gini,Disposable income,"Household, per capita"
South Korea,2008,national,income,gini,0.3232483259237094,Gini,Disposable income,"Household, per capita"
South Korea,2010,national,income,gini,0.3202122456334626,Gini,Disposable income,"Household, per capita"
South Korea,2012,national,income,gini,0.3155805166169739,Gini,Disposable income,"Household, per capita"
South Korea,2014,national,income,gini,0.3119290458117106,Gini,Disposable income,"Household, per capita"
South Korea,2016,national,income,gini,0.3140485646808573,Gini,Disposable income,"Household, per capita"
South Sudan,2009,national,consumption,gini,0.4634066069033974,Gini,Consumption,"Household, per capita"
South Sudan,2016,national,consumption,gini,0.4414412815221023,Gini,Consumption,"Household, per capita"
Spain,1980,national,income,gini,0.3448354621302908,Gini,Disposable income,"Household, per capita"
Spain,1985,national,income,gini,0.3443167425276632,Gini,Disposable income,"Household, per capita"
Spain,1990,national,income,gini,0.3202374096881059,Gini,Disposable income,"Household, per capita"
Spain,1995,national,income,gini,0.3665411992107588,Gini,Disposable income,"Household, per capita"
Spain,2000,national,income,gini,0.3425104550176747,Gini,Disposable income,"Household, per capita"
Spain,2003,national,income,gini,0.3180466497223042,Gini,Disposable income,"Household, per capita"
Spain,2004,national,income,gini,0.3330529238375526,Gini,Disposable income,"Household, per capita"
Spain,2005,national,income,gini,0.3243563868729888,Gini,Disposable income,"Household, per capita"
Spain,2006,national,income,gini,0.3354522649419021,Gini,Disposable income,"Household, per capita"
Spain,2007,national,income,gini,0.3413883399203714,Gini,Disposable income,"Household, per capita"
Spain,2008,national,income,gini,0.3422157251835024,Gini,Disposable income,"Household, per capita"
Spain,2009,national,income,gini,0.3492612562751039,Gini,Disposable income,"Household, per capita"
Spain,2010,national,income,gini,0.3524683705170985,Gini,Disposable income,"Household, per capita"
Spain,2011,national,income,gini,0.3569860433175269,Gini,Disposable income,"Household, per capita"
Spain,2012,national,income,gini,0.3540633036321468,Gini,Disposable income,"Household, per capita"
Spain,2013,national,income,gini,0.3618516715223185,Gini,Disposable income,"Household, per capita"
Spain,2014,national,income,gini,0.3605441354992987,Gini,Disposable income,"Household, per capita"
Spain,2015,national,income,gini,0.3618141917496762,Gini,Disposable income,"Household, per capita"
Spain,2016,national,income,gini,0.3575989420946042,Gini,Disposable income,"Household, per capita"
Spain,2017,national,income,gini,0.3465454688035377,Gini,Disposable income,"Household, per capita"
Spain,2018,national,income,gini,0.3471894730060089,Gini,Disposable income,"Household, per capita"
Spain,2019,national,income,gini,0.3430583682060838,Gini,Disposable income,"Household, per capita"
Sri Lanka,1985,national,consumption,gini,0.3246785443356632,Gini,Consumption,"Household, per capita"
Sri Lanka,1990,national,consumption,gini,0.32447432896591,Gini,Consumption,"Household, per capita"
Sri Lanka,1995,national,consumption,gini,0.3539953909969581,Gini,Consumption,"Household, per capita"
Sri Lanka,2002,national,consumption,gini,0.4017190631555385,Gini,Consumption,"Household, per capita"
Sri Lanka,2006,national,consumption,gini,0.3966901941283061,Gini,Consumption,"Household, per capita"
Sri Lanka,2009,national,consumption,gini,0.3605415245038916,Gini,Consumption,"Household, per capita"
Sri Lanka,2012,national,consumption,gini,0.3871360847673566,Gini,Consumption,"Household, per capita"
Sri Lanka,2016,national,consumption,gini,0.3934577335702164,Gini,Consumption,"Household, per capita"
Sudan,2009,national,consumption,gini,0.3539533699120034,Gini,Consumption,"Household, per capita"
Sudan,2014,national,consumption,gini,0.3424319710758948,Gini,Consumption,"Household, per capita"
Suriname,1999,urban,income,gini,0.5785140393588816,Gini,Disposable income,"Household, per capita"
Sweden,1967,national,income,gini,0.3397385672505548,Gini,Disposable income,"Household, per capita"
Sweden,1975,national,income,gini,0.2428546953671921,Gini,Disposable income,"Household, per capita"
Sweden,1981,national,income,gini,0.2292357328057954,Gini,Disposable income,"Household, per capita"
Sweden,1987,national,income,gini,0.2305762699103681,Gini,Disposable income,"Household, per capita"
Sweden,1992,national,income,gini,0.2490873346361343,Gini,Disposable income,"Household, per capita"
Sweden,1995,national,income,gini,0.2523650559904788,Gini,Disposable income,"Household, per capita"
Sweden,2000,national,income,gini,0.2723644183848694,Gini,Disposable income,"Household, per capita"
Sweden,2003,national,income,gini,0.2526974636472313,Gini,Disposable income,"Household, per capita"
Sweden,2004,national,income,gini,0.2614217437031891,Gini,Disposable income,"Household, per capita"
Sweden,2005,national,income,gini,0.2682567589432999,Gini,Disposable income,"Household, per capita"
Sweden,2006,national,income,gini,0.2635249277764486,Gini,Disposable income,"Household, per capita"
Sweden,2007,national,income,gini,0.2711610523548811,Gini,Disposable income,"Household, per capita"
Sweden,2008,national,income,gini,0.2812133563553238,Gini,Disposable income,"Household, per capita"
Sweden,2009,national,income,gini,0.2734146969462611,Gini,Disposable income,"Household, per capita"
Sweden,2010,national,income,gini,0.2773816077441872,Gini,Disposable income,"Household, per capita"
Sweden,2011,national,income,gini,0.2760662244844293,Gini,Disposable income,"Household, per capita"
Sweden,2012,national,income,gini,0.2764537942301526,Gini,Disposable income,"Household, per capita"
Sweden,2013,national,income,gini,0.2882522062893209,Gini,Disposable income,"Household, per capita"
Sweden,2014,national,income,gini,0.2838972273945099,Gini,Disposable income,"Household, per capita"
Sweden,2015,national,income,gini,0.2921019079394952,Gini,Disposable income,"Household, per capita"
Sweden,2016,national,income,gini,0.2956217445103507,Gini,Disposable income,"Household, per capita"
Sweden,2017,national,income,gini,0.2877460335084788,Gini,Disposable income,"Household, per capita"
Sweden,2018,national,income,gini,0.2997418872901206,Gini,Disposable income,"Household, per capita"
Sweden,2019,national,income,gini,0.2930557488143821,Gini,Disposable income,"Household, per capita"
Switzerland,1982,national,income,gini,0.3600737342131724,Gini,Disposable income,"Household, per capita"
Switzerland,1992,national,income,gini,0.3385640810532497,Gini,Disposable income,"Household, per capita"
Switzerland,2000,national,income,gini,0.334310551642895,Gini,Disposable income,"Household, per capita"
Switzerland,2002,national,income,gini,0.3168673135155866,Gini,Disposable income,"Household, per capita"
Switzerland,2006,national,income,gini,0.3391880770536449,Gini,Disposable income,"Household, per capita"
Switzerland,2007,national,income,gini,0.3425553477215743,Gini,Disposable income,"Household, per capita"
Switzerland,2008,national,income,gini,0.3379469993554607,Gini,Disposable income,"Household, per capita"
Switzerland,2009,national,income,gini,0.328558562956287,Gini,Disposable income,"Household, per capita"
Switzerland,2010,national,income,gini,0.3255303043163379,Gini,Disposable income,"Household, per capita"
Switzerland,2011,national,income,gini,0.3171361852725852,Gini,Disposable income,"Household, per capita"
Switzerland,2012,national,income,gini,0.3156712651222328,Gini,Disposable income,"Household, per capita"
Switzerland,2013,national,income,gini,0.3246218725588848,Gini,Disposable income,"Household, per capita"
Switzerland,2014,national,income,gini,0.325256587142953,Gini,Disposable income,"Household, per capita"
Switzerland,2015,national,income,gini,0.3230695715732445,Gini,Disposable income,"Household, per capita"
Switzerland,2016,national,income,gini,0.3304245095832953,Gini,Disposable income,"Household, per capita"
Switzerland,2017,national,income,gini,0.3267633398191087,Gini,Disposable income,"Household, per capita"
Switzerland,2018,national,income,gini,0.3314105099791199,Gini,Disposable income,"Household, per capita"
Syria,1996,national,consumption,gini,0.3516938219417098,Gini,Consumption,"Household, per capita"
Syria,2003,national,consumption,gini,0.3751460320008767,Gini,Consumption,"Household, per capita"
Taiwan,1981,national,income,gini,0.2996948245392569,Gini,Disposable income,"Household, per capita"
Taiwan,1986,national,income,gini,0.2970795581621888,Gini,Disposable income,"Household, per capita"
Taiwan,1991,national,income,gini,0.2996780212180384,Gini,Disposable income,"Household, per capita"
Taiwan,1995,national,income,gini,0.3132414253442397,Gini,Disposable income,"Household, per capita"
Taiwan,1997,national,income,gini,0.3082210639104666,Gini,Disposable income,"Household, per capita"
Taiwan,2000,national,income,gini,0.3111147642819535,Gini,Disposable income,"Household, per capita"
Taiwan,2005,national,income,gini,0.3217958497927745,Gini,Disposable income,"Household, per capita"
Taiwan,2007,national,income,gini,0.321245680720442,Gini,Disposable income,"Household, per capita"
Taiwan,2010,national,income,gini,0.332133256866174,Gini,Disposable income,"Household, per capita"
Taiwan,2013,national,income,gini,0.324873851979814,Gini,Disposable income,"Household, per capita"
Taiwan,2016,national,income,gini,0.3148271564455893,Gini,Disposable income,"Household, per capita"
Tajikistan,1999,national,consumption,gini,0.2954313799429605,Gini,Consumption,"Household, per capita"
Tajikistan,2003,national,consumption,gini,0.3272269296189065,Gini,Consumption,"Household, per capita"
Tajikistan,2004,national,consumption,gini,0.336019493375592,Gini,Consumption,"Household, per capita"
Tajikistan,2007,national,consumption,gini,0.3219161435243549,Gini,Consumption,"Household, per capita"
Tajikistan,2009,national,consumption,gini,0.3077495443803508,Gini,Consumption,"Household, per capita"
Tajikistan,2015,national,consumption,gini,0.339957181192798,Gini,Consumption,"Household, per capita"
Tanzania,1991,national,consumption,gini,0.3529222222530266,Gini,Consumption,"Household, per capita"
Tanzania,2000,national,consumption,gini,0.373011277500434,Gini,Consumption,"Household, per capita"
Tanzania,2007,national,consumption,gini,0.4027909686586264,Gini,Consumption,"Household, per capita"
Tanzania,2011,national,consumption,gini,0.3778314946114351,Gini,Consumption,"Household, per capita"
Tanzania,2018,national,consumption,gini,0.404912299517734,Gini,Consumption,"Household, per capita"
Thailand,1981,national,consumption,gini,0.452168212614456,Gini,Consumption,"Household, per capita"
Thailand,1988,national,consumption,gini,0.4383859895698665,Gini,Consumption,"Household, per capita"
Thailand,1990,national,consumption,gini,0.452656486304157,Gini,Consumption,"Household, per capita"
Thailand,1992,national,consumption,gini,0.478579578494911,Gini,Consumption,"Household, per capita"
Thailand,1994,national,consumption,gini,0.4347021176113415,Gini,Consumption,"Household, per capita"
Thailand,1996,national,consumption,gini,0.4290492135919429,Gini,Consumption,"Household, per capita"
Thailand,1998,national,consumption,gini,0.4145579468331568,Gini,Consumption,"Household, per capita"
Thailand,1999,national,consumption,gini,0.4309158749671914,Gini,Consumption,"Household, per capita"
Thailand,2000,national,consumption,gini,0.4283366783404213,Gini,Consumption,"Household, per capita"
Thailand,2002,national,consumption,gini,0.4194449593262794,Gini,Consumption,"Household, per capita"
Thailand,2004,national,consumption,gini,0.4254031264032826,Gini,Consumption,"Household, per capita"
Thailand,2006,national,consumption,gini,0.4181903387576553,Gini,Consumption,"Household, per capita"
Thailand,2007,national,consumption,gini,0.3976151643249219,Gini,Consumption,"Household, per capita"
Thailand,2008,national,consumption,gini,0.4028827392424197,Gini,Consumption,"Household, per capita"
Thailand,2009,national,consumption,gini,0.3960126382507482,Gini,Consumption,"Household, per capita"
Thailand,2010,national,consumption,gini,0.394027714251103,Gini,Consumption,"Household, per capita"
