year,reporting_level,welfare_type,percentile,avg_welfare,pop_share,top1_share_wb,quantile,country
1997,national,consumption,100,206.390944,0.010054644,0.449645204,42669.63388,Malawi
2004,national,consumption,100,20.52332269,0.010139211,0.095082399,85.17333416,Malawi
2010,national,consumption,100,25.76676101,0.010029912,0.113637362,128.7491596,Malawi
2016,national,consumption,100,41.80392043,0.010005248,0.167302205,1682.860263,Malawi
2019,national,consumption,100,15.08822608,0.010005284,0.072950951,187.9172512,Malawi
1984,national,income,100,160.5750471,0.01,0.121248607,,Malaysia
1987,national,income,100,130.90315,0.01,0.103057778,,Malaysia
1989,national,income,100,128.288617,0.01,0.102673483,,Malaysia
1992,national,income,100,131.3544314,0.01,0.094718094,,Malaysia
1995,national,income,100,150.2330165,0.01,0.104122242,,Malaysia
1997,national,income,100,195.715156,0.01,0.108827889,,Malaysia
2003,national,income,100,148.5440713,0.010012512,0.089620347,5630.505745,Malaysia
2006,national,income,100,147.127664,0.010023742,0.081464259,928.7781556,Malaysia
2008,national,income,100,152.1369265,0.010070471,0.081069872,1141.954008,Malaysia
2011,national,income,100,190.3431955,0.010013074,0.082258441,1126.852422,Malaysia
2013,national,income,100,197.9411753,0.010001372,0.074943199,2155.469089,Malaysia
2015,national,income,100,215.6939918,0.010004643,0.073490228,2700.299903,Malaysia
2018,national,income,100,238.8314501,0.010006096,0.072833271,2140.068683,Malaysia
1993,national,income,100,215.6519209,0.01,0.301860922,,Namibia
2003,national,consumption,100,116.2439931,0.010012567,0.161949689,503.6165226,Namibia
2009,national,consumption,100,125.1071272,0.010015681,0.155427015,451.1690496,Namibia
2015,national,consumption,100,141.9023189,0.010033826,0.122170298,272.144987,Namibia
1992,national,consumption,100,12.79395787,0.01,0.083351372,,Niger
1994,national,consumption,100,11.02192002,0.010000214,0.082304496,108.417457,Niger
2005,national,consumption,100,20.9526798,0.010074552,0.123114462,127.5216261,Niger
2007,national,consumption,100,13.8879093,0.01033982,0.080065309,51.89913933,Niger
2011,national,consumption,100,12.7939762,0.010015729,0.055248614,49.3923055,Niger
2014,national,consumption,100,13.52130855,0.010006151,0.052979778,55.21852103,Niger
2018,national,consumption,100,22.17281765,0.010009828,0.077835668,137.9185076,Niger
1985,national,consumption,100,12.44543596,0.01,0.042901092,,Nigeria
1992,national,consumption,100,15.61815949,0.01001143,0.054664183,24.96882375,Nigeria
1996,national,consumption,100,38.55419378,0.010028057,0.132396812,130.5854945,Nigeria
2003,national,consumption,100,18.81677338,0.010129588,0.065350852,185.2733641,Nigeria
2010,national,consumption,100,16.28880077,0.01009608,0.046985654,34.34698154,Nigeria
2012,national,consumption,100,16.41897289,0.010093613,0.046676959,32.38324133,Nigeria
2015,national,consumption,100,17.25863379,0.01008702,0.047340838,32.96563231,Nigeria
2018,national,consumption,100,19.39200363,0.010014086,0.053117313,266.826721,Nigeria
1993,national,income,100,71.80341496,0.010047683,0.136631032,443.0475254,Nicaragua
1998,national,income,100,98.25035576,0.010063089,0.152321995,565.383413,Nicaragua
2001,national,income,100,118.4055309,0.010076783,0.155145132,589.7931918,Nicaragua
2005,national,income,100,112.4438801,0.010004049,0.128460213,368.7286711,Nicaragua
2009,national,income,100,76.64235577,0.010006614,0.089782343,245.7054949,Nicaragua
2014,national,income,100,132.6187053,0.010026646,0.113503882,1260.116947,Nicaragua
1983,national,income,100,130.1645004,0.010798579,0.040033168,152.8225823,Netherlands
1987,national,income,100,140.5280474,0.010090665,0.037136647,177.0115158,Netherlands
1990,national,income,100,247.7406613,0.010002277,0.05281004,400.9809045,Netherlands
1993,national,income,100,155.4265774,0.010010713,0.03595362,205.0728363,Netherlands
1999,national,income,100,184.9749239,0.010054808,0.036419106,256.2080501,Netherlands
2004,national,income,100,269.8956662,0.010004893,0.052475522,1542.862652,Netherlands
2005,national,income,100,250.2308629,0.010027209,0.048245858,1292.215342,Netherlands
2006,national,income,100,347.9069717,0.010004589,0.063008267,1323.023911,Netherlands
2007,national,income,100,318.0572614,0.010035636,0.05514526,1639.578755,Netherlands
2008,national,income,100,297.4264291,0.01016432,0.052295145,2316.997397,Netherlands
2009,national,income,100,242.2751533,0.010017024,0.042597911,1494.902211,Netherlands
2010,national,income,100,242.8340014,0.010020392,0.043239815,1447.868028,Netherlands
2011,national,income,100,253.1246809,0.010015651,0.045576213,1711.923366,Netherlands
2012,national,income,100,244.6420952,0.010017367,0.044676169,1549.932011,Netherlands
2013,national,income,100,241.5731141,0.010039904,0.045128149,842.5471393,Netherlands
2014,national,income,100,273.0085714,0.010005248,0.050011986,1894.471225,Netherlands
2015,national,income,100,277.9911621,0.010039398,0.048219938,1990.280854,Netherlands
2016,national,income,100,269.4497092,0.010011019,0.045110294,1238.610538,Netherlands
2017,national,income,100,311.8604816,0.010003167,0.051758542,1340.734902,Netherlands
2018,national,income,100,293.4043561,0.010033356,0.048738525,2343.656549,Netherlands
2019,national,income,100,366.5886711,0.010035687,0.058661899,2476.419239,Netherlands
2020,national,income,100,294.170531,0.010031851,0.045984963,1695.703845,Netherlands
1979,national,income,100,104.3994526,0.010076537,0.036983218,156.993863,Norway
1986,national,income,100,132.9368669,0.010066061,0.035271284,172.5426744,Norway
1991,national,income,100,159.5984561,0.010209173,0.040481877,212.7637733,Norway
1995,national,income,100,193.5656255,0.010071833,0.047735628,338.5716671,Norway
2000,national,income,100,316.1181939,0.010020178,0.063645914,633.0916882,Norway
2003,national,income,100,335.6404801,0.0100195,0.063492953,3589.466622,Norway
2004,national,income,100,614.5934132,0.010013222,0.109958203,17956.27374,Norway
2005,national,income,100,543.5661497,0.010108931,0.095823672,6423.244653,Norway
2006,national,income,100,231.9022857,0.010040059,0.042263616,828.2484524,Norway
2007,national,income,100,314.178386,0.010013416,0.051667632,1327.346492,Norway
2008,national,income,100,277.4354147,0.01003746,0.044151098,980.8483368,Norway
2009,national,income,100,273.5888447,0.010069866,0.043634247,1381.13591,Norway
2010,national,income,100,260.1487656,0.01008868,0.04144289,1361.083602,Norway
2011,national,income,100,241.0555225,0.010013557,0.036326874,656.3574571,Norway
2012,national,income,100,261.3703857,0.010002127,0.038457143,961.0929565,Norway
2013,national,income,100,296.1603298,0.010012773,0.041567426,1087.491404,Norway
2014,national,income,100,318.2201764,0.010010775,0.043955873,1800.709777,Norway
2015,national,income,100,355.6278764,0.010068788,0.048821969,1115.590132,Norway
2016,national,income,100,408.1184466,0.01003306,0.056112281,2600.033987,Norway
2017,national,income,100,285.7179987,0.010048009,0.040122413,1082.204816,Norway
2018,national,income,100,324.7305363,0.010034798,0.045185452,1302.741452,Norway
2019,national,income,100,352.4242985,0.01000576,0.047614477,1451.063753,Norway
1984,national,income,100,9.592660754,0.01,0.047166386,,Nepal
1995,national,consumption,100,18.57496576,0.010049144,0.071635346,71.36123234,Nepal
2003,national,consumption,100,40.92953113,0.010030339,0.108484053,219.5761682,Nepal
2010,national,consumption,100,27.40099141,0.010019915,0.052865531,86.58013425,Nepal
2012,national,consumption,100,34.4557687,0.010184449,0.050355875,50.79386043,Nauru
1987,national,consumption,100,13.13189881,0.010014051,0.061563064,43.83851874,Pakistan
1990,national,consumption,100,12.65451107,0.010305158,0.060079059,40.63022355,Pakistan
1996,national,consumption,100,21.64118849,0.010017435,0.06199374,471.6687758,Pakistan
1998,national,consumption,100,25.53306473,0.010007458,0.073449522,118.4751891,Pakistan
2001,national,consumption,100,17.27272564,0.010007356,0.055931609,86.00522151,Pakistan
2004,national,consumption,100,22.50959235,0.010017719,0.05982629,125.9401474,Pakistan
2005,national,consumption,100,25.68463951,0.010016479,0.06774911,171.5184112,Pakistan
2007,national,consumption,100,22.83064422,0.010006394,0.05742668,132.3300563,Pakistan
2010,national,consumption,100,24.49043761,0.010009025,0.057101579,150.8231813,Pakistan
2011,national,consumption,100,26.0967393,0.01001009,0.059448794,194.154783,Pakistan
2013,national,consumption,100,27.64460211,0.010008342,0.059170414,113.5293454,Pakistan
2015,national,consumption,100,33.08034131,0.010000781,0.064678128,153.6855086,Pakistan
2018,national,consumption,100,29.76510732,0.010003549,0.059844746,197.2067784,Pakistan
1979,national,income,100,93.49651714,0.01,0.069402551,,Panama
1989,national,income,100,123.6495481,0.010007083,0.104321332,666.7659628,Panama
1991,national,income,100,136.3779892,0.010004071,0.107658046,577.8978032,Panama
1995,national,income,100,174.2237181,0.010031416,0.107976011,554.2029211,Panama
1997,national,income,100,212.9326945,0.010022821,0.127221133,1045.759681,Panama
1998,national,income,100,183.1193627,0.01002775,0.114314168,521.0981093,Panama
1999,national,income,100,181.2557221,0.010033004,0.107751342,616.9727437,Panama
2000,national,income,100,205.866033,0.010015158,0.114977504,803.6115245,Panama
2001,national,income,100,167.5836586,0.010012501,0.106329899,842.2391162,Panama
2002,national,income,100,189.7873285,0.010020019,0.110287717,870.5301617,Panama
2003,national,income,100,186.5846504,0.010006629,0.106446518,649.2431309,Panama
2004,national,income,100,166.7334629,0.010021583,0.093588067,541.827972,Panama
2005,national,income,100,165.001485,0.01003657,0.09397924,493.65971,Panama
2006,national,income,100,180.6689625,0.010001374,0.101229281,693.4538011,Panama
2007,national,income,100,183.3020573,0.01000324,0.098287435,561.6102984,Panama
2008,national,income,100,257.8398778,0.010007077,0.114777236,3349.286862,Panama
2009,national,income,100,234.4116603,0.010002615,0.104018602,700.4476509,Panama
2010,national,income,100,243.8501984,0.010033061,0.105993893,1833.559396,Panama
2011,national,income,100,260.6904285,0.01005466,0.102592339,1114.555527,Panama
2012,national,income,100,264.9533072,0.010009262,0.102556752,946.2014461,Panama
2013,national,income,100,256.5200993,0.010035092,0.096097617,2345.525534,Panama
2014,national,income,100,259.9776293,0.01001722,0.096772248,882.873456,Panama
2015,national,income,100,294.0643382,0.010010424,0.100140056,2015.595429,Panama
2016,national,income,100,270.0299898,0.01000813,0.087480375,1274.146863,Panama
2017,national,income,100,308.0989747,0.01002591,0.100549563,1938.469847,Panama
2018,national,income,100,308.5093095,0.010007081,0.095324101,4443.392935,Panama
2019,national,income,100,316.8023034,0.010011135,0.09468432,1793.601839,Panama
2021,national,income,100,304.5960501,0.01001027,0.09878205,1187.861074,Panama
1985,national,consumption,100,117.7583922,0.010266711,0.090554639,508.1690477,Peru
1994,national,consumption,100,53.44933448,0.010015854,0.082465651,114.2950724,Peru
1997,national,income,100,102.4362767,0.01003052,0.120093307,999.7576116,Peru
1998,national,income,100,116.1652404,0.010015483,0.129556188,705.7585439,Peru
1999,national,income,100,111.2366291,0.010015381,0.12707621,436.3351629,Peru
2000,national,income,100,67.35259866,0.010136992,0.088384758,179.679932,Peru
2001,national,income,100,86.2690781,0.010049351,0.111135041,549.1888092,Peru
2002,national,income,100,121.0395354,0.010023438,0.134701135,868.3009402,Peru
2003,national,income,100,119.3810052,0.010006576,0.12787632,637.226287,Peru
2004,national,income,100,88.67496107,0.010011218,0.104361158,670.2891593,Peru
2005,national,income,100,84.55473245,0.010062393,0.104548839,355.6077367,Peru
2006,national,income,100,95.39409964,0.010005634,0.104210871,439.7590511,Peru
2007,national,income,100,106.7684454,0.010022473,0.103957922,566.5287524,Peru
2008,national,income,100,96.34599553,0.010018842,0.090391601,713.0203483,Peru
2009,national,income,100,98.80481374,0.010007892,0.08874273,424.2409927,Peru
2010,national,income,100,103.6770856,0.010029829,0.089182253,607.1864286,Peru
2011,national,income,100,100.8802851,0.010003096,0.083735348,665.6134484,Peru
2012,national,income,100,101.6778384,0.010035997,0.080242685,939.8576137,Peru
2013,national,income,100,100.5094776,0.010002658,0.078279183,430.68441,Peru
2014,national,income,100,96.7444952,0.010001976,0.074968547,1506.555695,Peru
2015,national,income,100,100.0386463,0.010008902,0.076839158,532.0016443,Peru
2016,national,income,100,103.0564296,0.010011781,0.076559186,582.9314089,Peru
2017,national,income,100,101.0232769,0.010011069,0.076142771,355.4655091,Peru
2018,national,income,100,93.9938455,0.010003954,0.069054068,639.2709053,Peru
2019,national,income,100,94.67850897,0.010008143,0.06867804,277.233185,Peru
2020,national,income,100,83.14571835,0.010001452,0.076485411,444.5517308,Peru
2021,national,income,100,85.1057914,0.010000305,0.070410537,432.7289035,Peru
1985,national,consumption,100,35.51012165,0.01,0.08130489,,Philippines
1988,national,consumption,100,35.01367804,0.010000474,0.076412524,602.7727059,Philippines
1991,national,consumption,100,40.97238661,0.01,0.083434633,,Philippines
1994,national,consumption,100,37.07157995,0.01,0.074457624,,Philippines
1997,national,consumption,100,68.05618603,0.010002917,0.109040773,849.4736379,Philippines
2000,national,income,100,76.25982621,0.010009497,0.105843454,734.5110608,Philippines
2003,national,income,100,71.34807488,0.010004748,0.099152871,2166.147895,Philippines
2006,national,income,100,65.27104295,0.010007547,0.091017417,448.4816865,Philippines
2009,national,income,100,71.24355615,0.010003513,0.094449544,1843.003792,Philippines
2012,national,income,100,68.43746089,0.010008019,0.088617213,453.2485878,Philippines
2015,national,income,100,73.60205872,0.010000522,0.087492953,390.6636878,Philippines
2018,national,income,100,79.82527313,0.010001829,0.086060055,1855.826006,Philippines
2021,national,income,100,71.10807011,0.010003666,0.080647258,1283.236734,Philippines
1996,national,consumption,100,22.74367382,0.010036437,0.075312054,84.49581735,Papua New Guinea
2009,national,consumption,100,22.85992554,0.010001348,0.065873285,106.8848325,Papua New Guinea
1985,national,income,100,44.60846927,0.01,0.030958025,,Poland
1986,national,income,100,54.07154493,0.010028946,0.036817671,71.3013516,Poland
1987,national,income,100,47.45150961,0.01,0.032238571,,Poland
1989,national,income,100,71.78664563,0.01,0.033951216,,Poland
1992,national,income,100,72.37353864,0.010085047,0.044961612,104.2803648,Poland
1993,national,consumption,100,26.24849381,0.01,0.027630476,,Poland
1995,national,income,100,83.80856557,0.010019272,0.062894349,146.5511764,Poland
1996,national,consumption,100,36.48762502,0.01,0.054907043,,Poland
1998,national,consumption,100,86.93581229,0.010008744,0.059385546,352.6028052,Poland
1999,national,consumption,100,79.37284373,0.010001066,0.055074854,357.869625,Poland
1999,national,income,100,87.13512133,0.0100237,0.054619723,152.1342286,Poland
2000,national,consumption,100,82.92755904,0.010017809,0.057639754,353.691012,Poland
2001,national,consumption,100,76.3828791,0.010005558,0.053705967,339.4290634,Poland
2002,national,consumption,100,83.51135825,0.010004504,0.058208791,479.0418878,Poland
2003,national,consumption,100,90.92485739,0.010002857,0.057353712,447.4670669,Poland
2004,national,consumption,100,94.27410573,0.010004913,0.057031038,545.5725968,Poland
2004,national,income,100,106.6570366,0.010023669,0.061744482,360.9366706,Poland
2005,national,consumption,100,88.72296847,0.010002662,0.059860447,404.4614726,Poland
2005,national,income,100,97.80149098,0.010045604,0.053580554,226.5073621,Poland
