country,year,issue,id,value,value_formatted,description
Saint Vincent and the Grenadines,1994,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Five to Ten years in prison and or fine. Not enforced. Decriminalization pending.
Saint Vincent and the Grenadines,1994,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Prison up to 10 years. (Decriminalization pending)
Saint Vincent and the Grenadines,1995,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Five to Ten years in prison and or fine. Not enforced. Decriminalization pending.
Saint Vincent and the Grenadines,1995,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Prison up to 10 years. (Decriminalization pending)
Saint Vincent and the Grenadines,1996,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Five to Ten years in prison and or fine. Not enforced. Decriminalization pending.
Saint Vincent and the Grenadines,1996,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Prison up to 10 years. (Decriminalization pending)
Saint Vincent and the Grenadines,1997,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Five to Ten years in prison and or fine. Not enforced. Decriminalization pending.
Saint Vincent and the Grenadines,1997,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Prison up to 10 years. (Decriminalization pending)
Saint Vincent and the Grenadines,1998,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Five to Ten years in prison and or fine. Not enforced. Decriminalization pending.
Saint Vincent and the Grenadines,1998,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Prison up to 10 years. (Decriminalization pending)
Saint Vincent and the Grenadines,1999,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Five to Ten years in prison and or fine. Not enforced. Decriminalization pending.
Saint Vincent and the Grenadines,1999,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Prison up to 10 years. (Decriminalization pending)
Saint Vincent and the Grenadines,2000,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Five to Ten years in prison and or fine. Not enforced. Decriminalization pending.
Saint Vincent and the Grenadines,2000,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Prison up to 10 years. (Decriminalization pending)
Saint Vincent and the Grenadines,2001,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Five to Ten years in prison and or fine. Not enforced. Decriminalization pending.
Saint Vincent and the Grenadines,2001,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Prison up to 10 years. (Decriminalization pending)
Saint Vincent and the Grenadines,2002,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Five to Ten years in prison and or fine. Not enforced. Decriminalization pending.
Saint Vincent and the Grenadines,2002,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Prison up to 10 years. (Decriminalization pending)
Saint Vincent and the Grenadines,2003,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Five to Ten years in prison and or fine. Not enforced. Decriminalization pending.
Saint Vincent and the Grenadines,2003,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Prison up to 10 years. (Decriminalization pending)
Saint Vincent and the Grenadines,2004,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Five to Ten years in prison and or fine. Not enforced. Decriminalization pending.
Saint Vincent and the Grenadines,2004,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Prison up to 10 years. (Decriminalization pending)
Saint Vincent and the Grenadines,2005,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Five to Ten years in prison and or fine. Not enforced. Decriminalization pending.
Saint Vincent and the Grenadines,2005,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Prison up to 10 years. (Decriminalization pending)
Saint Vincent and the Grenadines,2006,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Five to Ten years in prison and or fine. Not enforced. Decriminalization pending.
Saint Vincent and the Grenadines,2006,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),Prison up to 10 years. (Decriminalization pending)
