stateabb	ccode	year	milex	milper	irst	pec	tpop	upop	cinc	version
"MAS"	590	2002	10000	-9	0	960	1199	0	.000053	2021
"MAS"	590	2003	12000	-9	0	988	1204	0	.0000526	2021
"MAS"	590	2004	19000	-9	0	985	1209	0	.0000527	2021
"MAS"	590	2005	10000	0	0	1053	1213	0	.0000427	2021
"MAS"	590	2006	11000	0	0	1175	1217	0	.0000433	2021
"MAS"	590	2007	27000	0	0	1262	1220	0	.0000455	2021
"MAS"	590	2008	36000	0	0	1377	1223	0	.0000466	2021
"MAS"	590	2009	16000	0	0	1278	1227	0	.0000432	2021
"MAS"	590	2010	14000	0	0	1375	1231	0	.0000427	2021
"MAS"	590	2011	62000	0	0	1343	1235	0	.0000468	2021
"MAS"	590	2012	71000	0	0	1365	1240	0	.0000474	2021
"MAS"	590	2013	83000	0	0	1403	1255	0	.0000489	2021
"MAS"	590	2014	84000	0	0	1428	1257	0	.0000486	2021
"MAS"	590	2015	240000	0	0	1473	1259	0	.0000663	2021
"MAS"	590	2016	210000	0	0	1451	1262	0	.0000626	2021
"SEY"	591	1976	0	0	0	4	61	0	2.54e-06	2021
"SEY"	591	1977	0	0	0	5	62	0	2.55e-06	2021
"SEY"	591	1978	-9	0	0	5	62	0	3.00e-06	2021
"SEY"	591	1979	-9	0	0	6	63	0	3.01e-06	2021
"SEY"	591	1980	5000	0	0	6	63	0	3.79e-06	2021
"SEY"	591	1981	6000	0	0	6	64	0	3.93e-06	2021
"SEY"	591	1982	6000	1	0	7	64	0	9.87e-06	2021
"SEY"	591	1983	9000	1	0	7	64	0	.0000104	2021
"SEY"	591	1984	8000	1	0	7	65	0	9.96e-06	2021
"SEY"	591	1985	8410	1	0	8	65	0	.0000101	2021
"SEY"	591	1986	9710	1	0	8	66	0	.0000101	2021
"SEY"	591	1987	12610	1	0	9	68	0	.0000106	2021
"SEY"	591	1988	-9	1	0	10	69	0	9.84e-06	2021
"SEY"	591	1989	12400	1	0	12	69	0	.0000109	2021
"SEY"	591	1990	-9	1	0	14	70	0	9.89e-06	2021
"SEY"	591	1991	15920	1	0	15	70	0	.000012	2021
"SEY"	591	1992	15230	1	0	15	71	0	.0000124	2021
"SEY"	591	1993	13200	1	0	16	72	0	.0000124	2021
"SEY"	591	1994	13000	1	0	17	74	0	.0000122	2021
"SEY"	591	1995	12000	-9	0	18	75	0	5.81e-06	2021
"SEY"	591	1996	11000	-9	0	18	76	0	5.51e-06	2021
"SEY"	591	1997	10000	-9	0	20	75	0	5.32e-06	2021
"SEY"	591	1998	11000	-9	0	21	76	0	5.59e-06	2021
"SEY"	591	1999	11000	0	0	23	77	0	4.67e-06	2021
"SEY"	591	2000	11000	0	0	24	77	0	4.61e-06	2021
"SEY"	591	2001	11000	0	0	25	81	0	4.64e-06	2021
"SEY"	591	2002	12000	1	0	28	83	0	.0000129	2021
"SEY"	591	2003	12000	1	0	29	84	0	.0000127	2021
"SEY"	591	2004	13000	0	0	29	86	0	4.46e-06	2021
"SEY"	591	2005	15000	0	0	29	87	0	4.80e-06	2021
"SEY"	591	2006	15000	0	0	32	88	0	4.68e-06	2021
"SEY"	591	2007	11000	0	0	34	89	0	3.97e-06	2021
"SEY"	591	2008	8000	0	0	34	90	0	3.46e-06	2021
"SEY"	591	2009	6000	0	0	35	91	0	3.22e-06	2021
"SEY"	591	2010	22000	0	0	38	91	0	4.94e-06	2021
"SEY"	591	2011	-9	0	0	41	92	0	3.03e-06	2021
"SEY"	591	2012	10000	0	0	42	92	0	3.56e-06	2021
"SEY"	591	2013	12000	0	0	45	93	0	3.80e-06	2021
"SEY"	591	2014	-9	0	0	46	93	0	2.98e-06	2021
"SEY"	591	2015	-9	0	0	47	94	0	2.98e-06	2021
"SEY"	591	2016	-9	0	0	51	94	0	2.99e-06	2021
"MOR"	600	1847	-9	10	0	0	1593	0	.001754	2021
"MOR"	600	1848	-9	10	0	0	1620	0	.0017581	2021
"MOR"	600	1849	-9	10	0	0	1647	0	.0017012	2021
"MOR"	600	1850	-9	10	0	0	1675	0	.0016769	2021
"MOR"	600	1851	-9	10	0	0	1702	0	.0017603	2021
"MOR"	600	1852	-9	10	0	0	1731	0	.001703	2021
"MOR"	600	1853	-9	10	0	0	1760	0	.0016823	2021
"MOR"	600	1854	-9	10	0	0	1789	0	.0016357	2021
"MOR"	600	1855	-9	10	0	0	1819	0	.0014981	2021
"MOR"	600	1856	-9	10	0	0	1849	0	.0014484	2021
"MOR"	600	1857	-9	10	0	0	1880	0	.0016032	2021
"MOR"	600	1858	-9	10	0	0	1911	0	.001659	2021
"MOR"	600	1859	-9	10	0	0	1943	100	.0027043	2021
"MOR"	600	1860	-9	10	0	0	1976	100	.00188	2021
"MOR"	600	1861	-9	10	0	0	2009	101	.0018248	2021
"MOR"	600	1862	-9	10	0	0	2042	102	.001838	2021
"MOR"	600	1863	-9	10	0	0	2076	102	.0017856	2021
"MOR"	600	1864	-9	10	0	0	2111	103	.001753	2021
"MOR"	600	1865	-9	10	0	0	2146	104	.0017735	2021
"MOR"	600	1866	-9	10	0	0	2182	104	.0018672	2021
"MOR"	600	1867	-9	10	0	0	2218	105	.0018366	2021
"MOR"	600	1868	-9	10	0	0	2255	106	.0018452	2021
"MOR"	600	1869	-9	10	0	0	2293	107	.0018466	2021
"MOR"	600	1870	-9	10	0	0	2331	108	.0018494	2021
"MOR"	600	1871	-9	10	0	0	2370	108	.0016961	2021
"MOR"	600	1872	-9	10	0	0	2409	109	.0018081	2021
"MOR"	600	1873	-9	9	0	0	2449	110	.0017376	2021
"MOR"	600	1874	-9	9	0	0	2490	111	.0017401	2021
"MOR"	600	1875	-9	9	0	0	2532	111	.0017109	2021
"MOR"	600	1876	-9	9	0	0	2574	112	.0016757	2021
"MOR"	600	1877	-9	9	0	0	2617	113	.0016613	2021
"MOR"	600	1878	-9	9	0	0	2661	114	.0016115	2021
"MOR"	600	1879	-9	9	0	0	2705	115	.0016601	2021
"MOR"	600	1880	-9	9	0	0	2750	116	.0016485	2021
"MOR"	600	1881	-9	9	0	0	2795	116	.0016169	2021
"MOR"	600	1882	-9	9	0	0	2840	117	.0016154	2021
"MOR"	600	1883	-9	9	0	0	2887	118	.0016362	2021
"MOR"	600	1884	-9	10	0	0	2934	119	.0016712	2021
"MOR"	600	1885	-9	10	0	0	2982	120	.0016577	2021
"MOR"	600	1886	-9	10	0	0	3030	121	.0016444	2021
"MOR"	600	1887	-9	10	0	0	3080	122	.0016156	2021
"MOR"	600	1888	-9	10	0	0	3130	122	.0015881	2021
"MOR"	600	1889	-9	10	0	0	3181	123	.0015757	2021
"MOR"	600	1890	-9	10	0	0	3233	124	.0015645	2021
"MOR"	600	1891	-9	10	0	0	3285	125	.0015482	2021
"MOR"	600	1892	-9	10	0	0	3339	126	.0015496	2021
"MOR"	600	1893	-9	10	0	0	3393	127	.0015295	2021
"MOR"	600	1894	-9	10	0	0	3449	128	.0015236	2021
"MOR"	600	1895	-9	10	0	0	3505	129	.0015085	2021
"MOR"	600	1896	-9	10	0	0	3562	130	.0015071	2021
"MOR"	600	1897	-9	10	0	0	3620	131	.0014818	2021
"MOR"	600	1898	-9	10	0	0	3679	131	.0014415	2021
"MOR"	600	1899	-9	10	0	0	3739	132	.00146	2021
"MOR"	600	1900	-9	10	0	0	3800	133	.0014292	2021
"MOR"	600	1901	-9	10	0	0	3850	134	.0014217	2021
"MOR"	600	1902	-9	10	0	0	3900	135	.0014045	2021
"MOR"	600	1903	-9	10	0	0	3951	136	.0013995	2021
"MOR"	600	1904	-9	10	0	0	4003	137	.0013981	2021
"MOR"	600	1905	-9	10	0	0	4055	138	.0013285	2021
"MOR"	600	1906	-9	6	0	0	4108	139	.0012514	2021
"MOR"	600	1907	-9	6	0	0	4162	140	.0012532	2021
"MOR"	600	1908	-9	6	0	0	4217	141	.001239	2021
"MOR"	600	1909	-9	6	0	0	4272	142	.0012261	2021
"MOR"	600	1910	-9	6	0	0	4328	143	.0012216	2021
"MOR"	600	1911	-9	6	0	0	4384	144	.0012094	2021
"MOR"	600	1912	-9	-9	-9	-9	4517.6	173.6444444	.0027207	2021
"MOR"	600	1956	33143	20	0	492	10396	1478	.0015641	2021
"MOR"	600	1957	47143	24	0	466	10688	1582	.0016381	2021
"MOR"	600	1958	47143	27	0	544	10987	1707	.0016877	2021
"MOR"	600	1959	47143	27	0	565	11350	1822	.0017048	2021
"MOR"	600	1960	41601	27	0	597	11637	1957	.001678	2021
"MOR"	600	1961	48281	40	0	634	11932	2094	.0018185	2021
"MOR"	600	1962	53854	45	0	774	12235	2233	.0018557	2021
"MOR"	600	1963	74901	40	1	1555	12546	2375	.0018635	2021
"MOR"	600	1964	70000	45	1	1700	12866	2510	.0019084	2021
"MOR"	600	1965	63182	50	1	1745	13194	2651	.0019748	2021
"MOR"	600	1966	67945	65	1	2199	13531	2785	.0020735	2021
"MOR"	600	1967	70356	65	1	2158	13877	2919	.0020643	2021
"MOR"	600	1968	82352	70	1	4245	14233	3045	.0021458	2021
"MOR"	600	1969	80040	70	1	4370	14598	3245	.0021599	2021
"MOR"	600	1970	83538	65	1	4740	14973	3410	.0021214	2021
"MOR"	600	1971	109901	65	1	4989	15358	3447	.0021266	2021
"MOR"	600	1972	140342	65	1	5340	15754	3849	.0021991	2021
"MOR"	600	1973	186272	65	1	6039	16160	4252	.0022856	2021
"MOR"	600	1974	421887	65	1	6665	16577	4654	.0024296	2021
"MOR"	600	1975	412831	75	1	6638	17006	5056	.002516	2021
"MOR"	600	1976	576562	90	2	6997	17446	5459	.0027219	2021
"MOR"	600	1977	731447	85	3	7026	17899	5861	.0027801	2021
"MOR"	600	1978	770154	85	4	7305	18364	6264	.0028019	2021
"MOR"	600	1979	928419	98	5	9548	18841	6666	.0029719	2021
"MOR"	600	1980	1118030	117	6	9244	19332	7068	.0031471	2021
"MOR"	600	1981	1102334	120	6	9374	19836	7471	.0031641	2021
"MOR"	600	1982	1229008	125	6	9700	20354	7873	.003238	2021
"MOR"	600	1983	1097862	135	6	10265	20837	7923	.003237	2021
"MOR"	600	1984	595671	149	6	10481	21331	7972	.0031596	2021
"MOR"	600	1985	522461	165	6	10471	21836	8022	.0032188	2021
"MOR"	600	1986	750990	185	6	10694	22354	8072	.0033335	2021
"MOR"	600	1987	860000	200	6	11322	22884	8122	.0034158	2021
"MOR"	600	1988	1136000	195	7	12248	23407	8171	.0034048	2021
"MOR"	600	1989	1210000	195	7	13024	23951	8221	.0034746	2021
"MOR"	600	1990	1500000	195	7	13189	24487	8271	.0034716	2021
"MOR"	600	1991	983000	195	7	13004	25020	8321	.0035122	2021
"MOR"	600	1992	1140000	195	7	14162	25547	8370	.003626	2021
"MOR"	600	1993	1193000	195	7	14528	26069	8420	.003636	2021
"MOR"	600	1994	1252000	195	7	15285	26590	9023	.0036798	2021
"MOR"	600	1995	1464000	195	5	15779	26386	9626	.0037342	2021
"MOR"	600	1996	1431000	195	5	15715	26848	10230	.0037564	2021
"MOR"	600	1997	1386000	195	5	15561	27310	10833	.0037739	2021
"MOR"	600	1998	1696000	195	5	16276	27377	11436	.003903	2021
"MOR"	600	1999	1761000	195	5	17905	27867	12039	.0039364	2021
"MOR"	600	2000	1429000	198	5	18163	28351	12642	.003894	2021
"MOR"	600	2001	1315000	198	5	19585	29170	13246	.0040145	2021
"MOR"	600	2002	1545000	196	5	18646	29311	9280	.0038459	2021
"MOR"	600	2003	1826000	196	5	15676	29587	9441	.0038113	2021
"MOR"	600	2004	1990000	198	5	18974	29856	9605	.0038487	2021
"MOR"	600	2005	2054000	201	205	20771	30125	9759	.0039283	2021
"MOR"	600	2006	2161000	201	314	20726	30395	9916	.0039302	2021
"MOR"	600	2007	2409000	201	512	21099	30667	10076	.0039574	2021
"MOR"	600	2008	2977000	196	478	19783	30955	10241	.0038918	2021
"MOR"	600	2009	3061000	196	499	18057	31277	10410	.0038441	2021
"MOR"	600	2010	3117000	196	485	20334	31642	10584	.0038079	2021
"MOR"	600	2011	3343000	196	654	17985	32059	11064	.0038612	2021
"MOR"	600	2012	3408000	196	539	19358	32521	11250	.0038525	2021
"MOR"	600	2013	3730000	196	558	19332	33825	11133	.003863	2021
"MOR"	600	2014	3859000	196	501	20610	34318	11292	.0038607	2021
"MOR"	600	2015	3298000	196	516	17691	34803	11454	.003812	2021
"MOR"	600	2016	3365000	196	520	14569	35277	11619	.0038105	2021
"ALG"	615	1962	65000	45	6	942	10920	1201	.001473	2021
"ALG"	615	1963	79400	70	10	974	11205	1296	.0016852	2021
"ALG"	615	1964	99251	65	20	3284	11675	1398	.0017614	2021
"ALG"	615	1965	99251	60	23	4436	11923	1507	.0017894	2021
"ALG"	615	1966	99251	75	21	4497	12661	1625	.0018812	2021
"ALG"	615	1967	99251	75	23	5240	13078	1754	.0018977	2021
"ALG"	615	1968	99251	75	28	5662	13495	1891	.0018951	2021
"ALG"	615	1969	99251	80	30	6541	13912	2040	.0019568	2021
"ALG"	615	1970	99251	80	31	4475	13746	2190	.0018775	2021
"ALG"	615	1971	99470	80	28	4894	14177	2343	.0019072	2021
"ALG"	615	1972	111512	80	29	6802	14612	2481	.0019503	2021
"ALG"	615	1973	137657	80	28	10543	15065	2625	.0020343	2021
"ALG"	615	1974	260237	80	99	9725	15533	2763	.0020741	2021
"ALG"	615	1975	309322	80	126	12268	16018	2808	.0021331	2021
"ALG"	615	1976	385839	85	206	13023	16521	2947	.0022284	2021
"ALG"	615	1977	464711	75	285	11993	17058	3082	.002199	2021
"ALG"	615	1978	601562	76	211	29387	17626	3351	.0025192	2021
"ALG"	615	1979	727349	88	450	18133	18104	3620	.002502	2021
"ALG"	615	1980	890060	101	370	36612	18666	3889	.0029125	2021
"ALG"	615	1981	811620	101	557	31838	19246	4158	.0028747	2021
"ALG"	615	1982	848032	120	851	38624	19857	4427	.0032125	2021
"ALG"	615	1983	935023	130	893	44201	20516	4695	.0033977	2021
"ALG"	615	1984	930440	170	1130	57631	21256	4964	.0038547	2021
"ALG"	615	1985	953300	170	1215	56646	21850	5233	.0038691	2021
"ALG"	615	1986	1160000	180	1123	62315	22520	5502	.0040105	2021
"ALG"	615	1987	1200000	170	1380	68324	23021	5771	.0040661	2021
"ALG"	615	1988	1050000	126	1301	69481	23719	6040	.0037381	2021
"ALG"	615	1989	854000	126	943	67216	24324	6309	.0036449	2021
"ALG"	615	1990	904000	126	836	68803	25022	6578	.0036283	2021
"ALG"	615	1991	660000	126	840	68774	25643	6847	.0037292	2021
"ALG"	615	1992	1900000	126	842	64233	26271	7116	.0040197	2021
"ALG"	615	1993	1119000	126	865	67181	26894	7384	.0038933	2021
"ALG"	615	1994	1306000	126	807	68264	27496	7653	.0039075	2021
"ALG"	615	1995	1427000	120	827	74279	28060	7922	.0039404	2021
"ALG"	615	1996	1840000	119	651	76106	28566	8191	.0039672	2021
"ALG"	615	1997	2114000	124	399	73230	29050	8460	.0039651	2021
"ALG"	615	1998	3125000	120	600	85565	30081	8729	.0043796	2021
"ALG"	615	1999	3086000	120	758	81327	30774	8978	.004324	2021
"ALG"	615	2000	2989000	124	842	77250	31471	9213	.0042519	2021
"ALG"	615	2001	3149000	124	947	78006	30872	9454	.0043241	2021
"ALG"	615	2002	2098000	136	1091	81629	32573	3760	.0038495	2021
"ALG"	615	2003	2206000	127	1051	82367	33003	3794	.0036857	2021
"ALG"	615	2004	2805000	132	1014	75340	33461	3827	.0036562	2021
"ALG"	615	2005	2877000	138	1007	88134	33961	4167	.0038441	2021
"ALG"	615	2006	3096000	138	1158	81716	34507	4211	.0037769	2021
"ALG"	615	2007	4270000	138	1278	85432	35097	4255	.0039176	2021
"ALG"	615	2008	5179000	147	619	88138	35725	4300	.0039446	2021
"ALG"	615	2009	5281000	147	597	91359	36383	4346	.0039562	2021
"ALG"	615	2010	5591000	147	662	94869	37063	4392	.0039302	2021
"ALG"	615	2011	8662000	147	551	95689	37763	4754	.0042451	2021
"ALG"	615	2012	9324000	130	557	97334	38482	4819	.004172	2021
"ALG"	615	2013	9957000	130	417	99375	38339	4886	.0042194	2021
"ALG"	615	2014	11996000	130	415	117998	39113	5257	.0045731	2021
"ALG"	615	2015	10837000	130	650	120793	39872	5332	.0045658	2021
"ALG"	615	2016	10577000	130	650	120195	40606	5409	.004547	2021
"TUN"	616	1825	-9	9	0	0	792	105	.0042398	2021
"TUN"	616	1826	-9	9	0	0	800	105	.0042748	2021
"TUN"	616	1827	-9	9	0	0	808	105	.0040861	2021
"TUN"	616	1828	-9	9	0	0	815	105	.0040305	2021
"TUN"	616	1829	-9	9	0	0	823	104	.0039241	2021
"TUN"	616	1830	-9	9	0	0	831	104	.0037577	2021
"TUN"	616	1831	-9	9	0	0	839	104	.0036357	2021
"TUN"	616	1832	-9	9	0	0	847	105	.0036792	2021
"TUN"	616	1833	-9	9	0	0	855	105	.003617	2021
"TUN"	616	1834	-9	9	0	0	864	105	.0036229	2021
"TUN"	616	1835	-9	9	0	0	872	105	.0036153	2021
"TUN"	616	1836	-9	9	0	0	880	106	.0034506	2021
"TUN"	616	1837	-9	9	0	0	889	106	.0035349	2021
"TUN"	616	1838	-9	9	0	0	897	106	.0034642	2021
"TUN"	616	1839	-9	9	0	0	906	106	.0033661	2021
"TUN"	616	1840	-9	9	0	0	914	106	.0032943	2021
"TUN"	616	1841	-9	10	0	0	923	107	.0033049	2021
"TUN"	616	1842	-9	10	0	0	932	107	.003239	2021
"TUN"	616	1843	-9	11	0	0	941	107	.0032527	2021
"TUN"	616	1844	-9	11	0	0	950	106	.0032147	2021
"TUN"	616	1845	-9	12	0	0	959	106	.0033217	2021
"TUN"	616	1846	-9	12	0	0	968	106	.0032132	2021
"TUN"	616	1847	-9	13	0	0	976	106	.0032402	2021
"TUN"	616	1848	-9	13	0	0	985	106	.0032027	2021
"TUN"	616	1849	-9	14	0	0	995	106	.003159	2021
"TUN"	616	1850	-9	14	0	0	1004	106	.0030763	2021
"TUN"	616	1851	-9	15	0	0	1013	106	.0032243	2021
"TUN"	616	1852	-9	15	0	0	1022	106	.0030592	2021
"TUN"	616	1853	-9	15	0	0	1032	106	.0029716	2021
"TUN"	616	1854	-9	16	0	0	1041	106	.0029126	2021
"TUN"	616	1855	-9	16	0	0	1051	106	.0026346	2021
"TUN"	616	1856	-9	17	0	0	1060	106	.002547	2021
"TUN"	616	1857	-9	17	0	0	1070	107	.0027689	2021
"TUN"	616	1858	-9	18	0	0	1080	107	.0028775	2021
"TUN"	616	1859	-9	18	0	0	1090	107	.0028171	2021
"TUN"	616	1860	-9	18	0	0	1100	107	.0020877	2021
"TUN"	616	1861	-9	19	0	0	1118	107	.0020495	2021
"TUN"	616	1862	-9	19	0	0	1137	107	.002034	2021
"TUN"	616	1863	-9	20	0	0	1155	107	.0019787	2021
"TUN"	616	1864	-9	20	0	0	1174	107	.0019026	2021
"TUN"	616	1865	-9	21	0	0	1194	107	.0019734	2021
"TUN"	616	1866	-9	21	0	0	1213	108	.0021701	2021
"TUN"	616	1867	-9	22	0	0	1233	108	.0021715	2021
"TUN"	616	1868	-9	22	0	0	1253	108	.0021812	2021
"TUN"	616	1869	-9	23	0	0	1274	108	.0022372	2021
"TUN"	616	1870	-9	23	0	0	1295	108	.0022395	2021
"TUN"	616	1871	-9	23	0	0	1316	108	.001921	2021
"TUN"	616	1872	-9	4	0	0	1338	108	.0012483	2021
"TUN"	616	1873	-9	4	0	0	1360	109	.0012295	2021
"TUN"	616	1874	-9	4	0	0	1382	109	.0012159	2021
"TUN"	616	1875	-9	4	0	0	1405	109	.0011905	2021
"TUN"	616	1876	-9	4	0	0	1428	109	.00116	2021
"TUN"	616	1877	-9	4	0	0	1452	109	.001143	2021
"TUN"	616	1878	-9	4	0	0	1476	110	.0011109	2021
"TUN"	616	1879	-9	5	0	0	1500	110	.0011695	2021
"TUN"	616	1880	-9	5	0	0	1524	110	.0011527	2021
"TUN"	616	1881	-9	5	0	0	1549	111	.0011331	2021
"TUN"	616	1956	5143	5	0	44	3929	410	.0004852	2021
"TUN"	616	1957	7143	6	0	87	3999	415	.0004922	2021
"TUN"	616	1958	10479	6	0	29	4072	421	.000488	2021
"TUN"	616	1959	15714	12	0	33	4145	426	.0005403	2021
"TUN"	616	1960	17619	16	0	45	4221	432	.0005587	2021
"TUN"	616	1961	20476	18	0	54	4297	438	.0005757	2021
"TUN"	616	1962	15714	18	0	38	4376	444	.0005519	2021
"TUN"	616	1963	16905	25	0	40	4457	450	.0005962	2021
"TUN"	616	1964	20476	25	0	1002	4541	456	.0006238	2021
"TUN"	616	1965	14231	20	0	1073	4630	462	.0005813	2021
"TUN"	616	1966	16923	25	25	1231	4716	469	.0006136	2021
"TUN"	616	1967	16154	25	46	1228	4819	476	.0006079	2021
"TUN"	616	1968	20192	25	80	1609	4920	483	.0006176	2021
"TUN"	616	1969	20192	25	102	1698	5028	491	.0006158	2021
"TUN"	616	1970	22692	25	100	2245	5126	500	.0006165	2021
"TUN"	616	1971	24937	25	87	2246	5228	509	.000611	2021
"TUN"	616	1972	31643	20	132	2211	5332	518	.0005832	2021
"TUN"	616	1973	38333	20	137	2344	5333	528	.0005755	2021
"TUN"	616	1974	46506	20	132	2596	5464	538	.000572	2021
"TUN"	616	1975	75316	20	129	2719	5611	550	.0005863	2021
"TUN"	616	1976	83955	21	103	2734	5775	561	.0005857	2021
"TUN"	616	1977	121678	20	156	2854	5928	572	.0006062	2021
"TUN"	616	1978	148246	22	160	2977	6067	584	.0006197	2021
"TUN"	616	1979	153751	24	176	3605	6220	598	.0006387	2021
"TUN"	616	1980	338701	29	178	3848	6392	612	.0007206	2021
"TUN"	616	1981	229887	29	173	3845	6566	627	.0006852	2021
"TUN"	616	1982	324009	32	105	3775	6704	642	.0007048	2021
"TUN"	616	1983	429076	28	163	3929	6840	658	.0007143	2021
"TUN"	616	1984	437008	38	166	4610	7034	829	.0007992	2021
"TUN"	616	1985	416537	38	160	4949	7261	857	.0008043	2021
"TUN"	616	1986	547770	38	181	4504	7465	881	.0008199	2021
"TUN"	616	1987	523860	38	188	5281	7639	901	.0008182	2021
"TUN"	616	1988	545470	40	159	5102	7770	917	.0008129	2021
"TUN"	616	1989	482460	40	188	5906	7910	933	.0008385	2021
"TUN"	616	1990	400770	35	176	5463	8154	953	.0007726	2021
"TUN"	616	1991	468600	35	193	5633	8318	987	.000827	2021
"TUN"	616	1992	596000	35	182	5452	8490	991	.000869	2021
"TUN"	616	1993	345000	35	182	5759	8657	992	.0008206	2021
"TUN"	616	1994	312000	35	184	6347	8814	1272	.0008455	2021
"TUN"	616	1995	369000	35	201	6780	8958	1313	.0008625	2021
"TUN"	616	1996	406000	35	187	7142	9092	1354	.0008699	2021
"TUN"	616	1997	334000	35	195	7356	9215	1394	.0008581	2021
"TUN"	616	1998	363000	35	171	7595	9335	1435	.0008704	2021
"TUN"	616	1999	348000	35	231	7708	9460	1467	.0008748	2021
"TUN"	616	2000	357000	35	229	8307	9586	1489	.000872	2021
"TUN"	616	2001	377000	35	239	9194	9674	1511	.0009008	2021
"TUN"	616	2002	346000	35	200	9266	9750	2319	.0009906	2021
"TUN"	616	2003	410000	35	86	9573	9847	2346	.0009663	2021
"TUN"	616	2004	447000	35	66	9698	9947	2374	.000956	2021
"TUN"	616	2005	471000	35	70	10213	10051	2402	.0009607	2021
"TUN"	616	2006	502000	35	75	10415	10160	2430	.0009579	2021
"TUN"	616	2007	470000	35	80	11178	10274	2459	.0009509	2021
"TUN"	616	2008	534000	36	82	11723	10391	2489	.0009545	2021
"TUN"	616	2009	532000	36	155	12011	10511	2519	.000958	2021
"TUN"	616	2010	535000	36	150	11894	10632	2549	.0009381	2021
"TUN"	616	2011	623000	36	150	12481	10753	2580	.0009486	2021
"TUN"	616	2012	705000	36	150	14547	10875	2611	.0009667	2021
"TUN"	616	2013	769000	36	150	14609	11015	2705	.0009707	2021
"TUN"	616	2014	911000	36	150	14285	11144	2745	.0009779	2021
"TUN"	616	2015	-9	36	50	13828	11274	2785	.0010431	2021
"TUN"	616	2016	979000	36	50	14150	11403	2826	.000982	2021
"LIB"	620	1951	-9	3	0	6	1028	0	.0001258	2021
"LIB"	620	1952	-9	3	0	6	1048	0	.0001203	2021
"LIB"	620	1953	-9	3	0	6	1068	100	.0001832	2021
"LIB"	620	1954	-9	3	0	7	1086	113	.0001859	2021
"LIB"	620	1955	-9	3	0	7	1126	130	.0001895	2021
"LIB"	620	1956	-9	3	0	8	1167	148	.000198	2021
"LIB"	620	1957	-9	3	0	8	1210	170	.0002078	2021
"LIB"	620	1958	-9	3	0	9	1255	186	.0002133	2021
"LIB"	620	1959	3920	5	0	9	1301	203	.0002049	2021
"LIB"	620	1960	3920	5	0	10	1300	223	.0002025	2021
"LIB"	620	1961	5041	8	0	301	1350	244	.0002473	2021
"LIB"	620	1962	11761	8	0	212	1401	267	.0002513	2021
"LIB"	620	1963	13162	13	0	342	1455	292	.0002988	2021
"LIB"	620	1964	15122	16	0	94	1559	350	.0003305	2021
"LIB"	620	1965	20442	17	0	31	1567	351	.0003425	2021
"LIB"	620	1966	42005	20	0	596	1621	384	.0003949	2021
"LIB"	620	1967	35564	20	0	14636	1676	420	.0007966	2021
"LIB"	620	1968	37805	30	0	1129	1734	456	.0004691	2021
"LIB"	620	1969	44525	25	0	2653	1794	492	.0004765	2021
"LIB"	620	1970	74489	18	0	798	1855	603	.0004239	2021
"LIB"	620	1971	216110	19	0	805	1919	714	.0005467	2021
"LIB"	620	1972	261477	20	0	1778	1984	825	.0006069	2021
"LIB"	620	1973	370370	20	0	3093	2052	936	.0006938	2021
"LIB"	620	1974	638297	25	0	3227	2139	1074	.0008506	2021
"LIB"	620	1975	722728	25	0	5597	2230	1213	.0009144	2021
"LIB"	620	1976	1165147	25	0	7358	2324	1351	.0011238	2021
"LIB"	620	1977	1219182	30	0	11151	2422	1490	.0012136	2021
"LIB"	620	1978	2729000	50	0	12466	2525	1628	.0018233	2021
"LIB"	620	1979	3000000	51	0	13149	2632	1767	.0018352	2021
"LIB"	620	1980	2750000	53	0	13210	2743	1905	.0016982	2021
"LIB"	620	1981	557244	55	0	13334	2859	2044	.0011384	2021
"LIB"	620	1982	3310000	55	0	12093	2980	2182	.001722	2021
"LIB"	620	1983	4223000	68	0	14958	3106	2321	.0020121	2021
"LIB"	620	1984	5225000	90	0	16225	3237	2459	.0023347	2021
"LIB"	620	1985	-9	91	0	18822	3374	2598	.0015919	2021
"LIB"	620	1986	1410000	91	0	19846	3517	2736	.0016167	2021
"LIB"	620	1987	1320000	91	0	23944	3666	2875	.0016396	2021
"LIB"	620	1988	1390000	86	0	26911	3821	3013	.0016477	2021
"LIB"	620	1989	1510000	86	0	30679	3982	3152	.0017896	2021
"LIB"	620	1990	1820000	86	492	29347	4151	3290	.0019102	2021
"LIB"	620	1991	2700000	86	718	32733	4326	3382	.0022641	2021
"LIB"	620	1992	2300000	85	789	31489	4509	3477	.002255	2021
"LIB"	620	1993	-9	85	920	31412	4700	3574	.0021333	2021
"LIB"	620	1994	1413000	80	874	33647	4899	3674	.0020517	2021
"LIB"	620	1995	1401000	76	909	34042	5407	3772	.0020224	2021
"LIB"	620	1996	1327000	76	863	34647	5593	3872	.0019908	2021
"LIB"	620	1997	1250000	70	897	35200	5784	3975	.0019362	2021
"LIB"	620	1998	1489000	70	874	33520	5339	4081	.0019657	2021
"LIB"	620	1999	1311000	85	966	34450	5471	4190	.0020561	2021
"LIB"	620	2000	1176000	76	1055	34901	5605	4282	.0019453	2021
"LIB"	620	2001	546000	76	846	35721	5300	4377	.0018051	2021
"LIB"	620	2002	475000	76	886	34968	5340	1941	.0015956	2021
"LIB"	620	2003	534000	76	1007	34838	5423	1979	.0015858	2021
