stateabb,ccode,year,milex,milper,irst,pec,tpop,upop,cinc,version
SIC,329,1826,-9,33,0,-9,7378,501,.027735323,2021
SIC,329,1827,-9,34,0,-9,7443,505,.026906583,2021
SIC,329,1828,-9,31,0,-9,7508,509,.026307257,2021
SIC,329,1829,-9,33,0,-9,7574,512,.026182275,2021
SIC,329,1830,-9,33,0,-9,7641,516,.025305122,2021
SIC,329,1831,-9,31,0,-9,7708,520,.024536919,2021
SIC,329,1832,-9,33,0,-9,7776,524,.024846679,2021
SIC,329,1833,-9,34,0,-9,7845,528,.024680341,2021
SIC,329,1834,-9,34,0,-9,7892,532,.024701411,2021
SIC,329,1835,-9,35,0,-9,7940,536,.024782319,2021
SIC,329,1836,-9,35,0,-9,7988,540,.023888225,2021
SIC,329,1837,-9,30,0,-9,8037,544,.023679568,2021
SIC,329,1838,-9,36,0,-9,8086,548,.024058199,2021
SIC,329,1839,-9,37,0,-9,8142,552,.023661159,2021
SIC,329,1840,-9,38,0,-9,8200,556,.023415783,2021
SIC,329,1841,-9,38,0,-9,8258,560,.022915715,2021
SIC,329,1842,-9,39,0,-9,8316,564,.022687029,2021
SIC,329,1843,-9,39,0,-9,8374,569,.022385074,2021
SIC,329,1844,-9,40,0,-9,8434,573,.022369199,2021
SIC,329,1845,-9,40,0,-9,8503,577,.022422716,2021
SIC,329,1846,-9,41,0,-9,8572,581,.022006769,2021
SIC,329,1847,-9,47,0,-9,8643,586,.022383174,2021
SIC,329,1848,-9,49,0,-9,8714,590,.02239234,2021
SIC,329,1849,-9,46,0,-9,8793,595,.02159619,2021
SIC,329,1850,-9,53,0,-9,8874,599,.021831773,2021
SIC,329,1851,-9,53,0,-9,8955,604,.022167575,2021
SIC,329,1852,-9,43,0,-9,9038,608,.020450888,2021
SIC,329,1853,-9,53,0,-9,9077,613,.020870978,2021
SIC,329,1854,-9,57,0,-9,9117,617,.020559166,2021
SIC,329,1855,-9,57,0,-9,9157,622,.019132489,2021
SIC,329,1856,-9,94,0,-9,9197,626,.020474268,2021
SIC,329,1857,-9,94,0,-9,9238,631,.021953899,2021
SIC,329,1858,2327,94,0,-9,9279,636,.022389309,2021
SIC,329,1859,3091,93,0,-9,9246,641,.021909127,2021
SIC,329,1860,-9,92,0,-9,9212,645,.015605263,2021
SIC,329,1861,-9,91,0,-9,9179,647,.014936219,2021
SNM,331,1992,0,0,0,101,24,0,2.0273558e-06,2021
SNM,331,1993,0,0,0,101,24,0,1.9919607e-06,2021
SNM,331,1994,0,0,0,104,25,0,2.0358884e-06,2021
SNM,331,1995,0,0,0,107,25,0,2.0369125e-06,2021
SNM,331,1996,0,0,0,109,25,0,2.0105151e-06,2021
SNM,331,1997,0,0,0,118,26,0,2.1252579e-06,2021
SNM,331,1998,0,0,0,127,26,0,2.2258255e-06,2021
SNM,331,1999,0,0,0,128,26,0,2.1981871e-06,2021
SNM,331,2000,0,0,0,132,27,0,2.2141910e-06,2021
SNM,331,2001,0,0,0,137,28,0,2.2802310e-06,2021
SNM,331,2002,0,0,0,137,28,0,2.2248532e-06,2021
SNM,331,2003,0,0,0,150,29,0,2.3039181e-06,2021
SNM,331,2004,0,0,0,154,29,0,2.2674601e-06,2021
SNM,331,2005,0,0,0,160,30,0,2.2915715e-06,2021
SNM,331,2006,0,0,0,163,30,0,2.2614852e-06,2021
SNM,331,2007,0,0,0,165,30,0,2.2388494e-06,2021
SNM,331,2008,0,0,0,161,31,0,2.1771914e-06,2021
SNM,331,2009,0,0,0,152,31,0,2.1072863e-06,2021
SNM,331,2010,0,0,0,158,31,0,2.0612365e-06,2021
SNM,331,2011,0,0,0,155,31,0,1.9854695e-06,2021
SNM,331,2012,0,0,0,150,31,0,1.9017331e-06,2021
SNM,331,2013,0,0,0,140,32,0,1.8232149e-06,2021
SNM,331,2014,-9,0,0,129,33,0,2.0943153e-06,2021
SNM,331,2015,0,0,0,139,33,0,1.8072150e-06,2021
SNM,331,2016,0,0,0,142,33,0,1.8198853e-06,2021
MOD,332,1842,-9,2,0,-9,499,0,.00059629127,2021
MOD,332,1843,-9,2,0,-9,503,0,.00058990787,2021
MOD,332,1844,-9,2,0,-9,507,0,.00059269136,2021
MOD,332,1845,-9,2,0,-9,523,0,.00061778759,2021
MOD,332,1846,-9,2,0,-9,540,0,.00061458891,2021
MOD,332,1847,-9,2,0,-9,557,0,.00061855791,2021
MOD,332,1848,-9,3,0,-9,576,0,.00072656816,2021
MOD,332,1849,-9,3,0,-9,581,0,.00070240186,2021
MOD,332,1850,-9,4,0,-9,586,0,.00077663024,2021
MOD,332,1851,-9,4,0,-9,592,0,.00081542844,2021
MOD,332,1852,-9,4,0,-9,598,0,.00078327942,2021
MOD,332,1853,-9,4,0,-9,599,0,.00076588168,2021
MOD,332,1854,-9,4,0,-9,601,0,.00073653215,2021
MOD,332,1855,-9,4,0,-9,603,0,.00066276314,2021
MOD,332,1856,91,4,0,-9,605,0,.00062711188,2021
MOD,332,1857,94,4,0,-9,607,0,.00074466423,2021
MOD,332,1858,97,5,0,-9,610,0,.00083300512,2021
MOD,332,1859,101,5,0,-9,607,0,.0007801177,2021
MOD,332,1860,109,5,0,-9,604,0,.00054550031,2021
PMA,335,1851,115,5,0,-9,501,0,.00097403186,2021
PMA,335,1852,110,6,0,-9,503,0,.00099239778,2021
PMA,335,1853,105,6,0,-9,502,0,.0009472518,2021
PMA,335,1854,99,3,0,-9,502,0,.0005799192,2021
PMA,335,1855,87,3,0,-9,502,0,.00052837882,2021
PMA,335,1856,78,2,0,-9,502,0,.0004666677,2021
PMA,335,1857,81,4,0,-9,502,0,.00066220824,2021
PMA,335,1858,84,4,0,-9,502,0,.0006864958,2021
PMA,335,1859,89,3,0,-9,503,0,.00058349525,2021
PMA,335,1860,93,3,0,-9,503,0,.00040547352,2021
TUS,337,1816,101,4,0,-9,1163,0,.001834861,2021
TUS,337,1817,102,4,0,-9,1152,0,.0018615754,2021
TUS,337,1818,104,4,0,-9,1143,0,.0019056022,2021
TUS,337,1819,109,3,0,-9,1159,0,.0017819622,2021
TUS,337,1820,112,3,0,-9,1172,0,.0017674618,2021
TUS,337,1821,117,3,0,-9,1189,0,.0017952704,2021
TUS,337,1822,125,12,0,-9,1202,0,.0025874798,2021
TUS,337,1823,129,3,0,-9,1216,0,.0018485674,2021
TUS,337,1824,133,3,0,-9,1237,0,.0018931723,2021
TUS,337,1825,141,3,0,-9,1256,0,.0019667437,2021
TUS,337,1826,147,3,0,-9,1277,0,.0020254476,2021
TUS,337,1827,152,3,0,-9,1295,0,.0020454351,2021
TUS,337,1828,151,3,0,-9,1315,0,.0020326222,2021
TUS,337,1829,150,3,0,-9,1336,0,.001973914,2021
TUS,337,1830,148,3,0,-9,1348,0,.0018965551,2021
TUS,337,1831,147,3,0,-9,1365,0,.0017410021,2021
TUS,337,1832,146,3,0,-9,1378,0,.001762007,2021
TUS,337,1833,144,3,0,-9,1393,0,.0017900179,2021
TUS,337,1834,143,3,0,-9,1401,0,.001826525,2021
TUS,337,1835,141,3,0,-9,1421,0,.0018288797,2021
TUS,337,1836,141,3,0,-9,1436,0,.0018039637,2021
TUS,337,1837,157,3,0,-9,1451,0,.0018809456,2021
TUS,337,1838,163,3,0,-9,1466,0,.0018781618,2021
TUS,337,1839,167,3,0,-9,1481,0,.001838149,2021
TUS,337,1840,171,6,0,-9,1494,0,.0020104952,2021
TUS,337,1841,175,6,0,-9,1489,0,.0019699347,2021
TUS,337,1842,178,6,0,-9,1498,0,.0019577176,2021
TUS,337,1843,185,6,0,-9,1513,0,.0019850009,2021
TUS,337,1844,191,6,0,-9,1532,0,.0020157006,2021
TUS,337,1845,199,6,0,-9,1546,0,.0020643005,2021
TUS,337,1846,205,6,0,-9,1565,100,.003497971,2021
TUS,337,1847,211,6,0,-9,1580,102,.0035343487,2021
TUS,337,1848,219,6,0,-9,1547,103,.003435659,2021
TUS,337,1849,224,6,0,-9,1554,105,.003418413,2021
TUS,337,1850,235,12,0,-9,1563,107,.0038720961,2021
TUS,337,1851,231,10,0,-9,1758,108,.0039010309,2021
TUS,337,1852,227,10,0,-9,1775,111,.0037884451,2021
TUS,337,1853,232,12,0,-9,1793,113,.003861344,2021
TUS,337,1854,254,13,0,-9,1812,116,.0035688919,2021
TUS,337,1855,262,15,0,-9,1814,115,.0034264373,2021
TUS,337,1856,268,15,0,-9,1776,114,.0033053169,2021
TUS,337,1857,269,12,0,-9,1783,114,.0034689526,2021
TUS,337,1858,277,15,0,-9,1793,114,.0036927783,2021
TUS,337,1859,278,18,0,-9,1806,113,.003666901,2021
TUS,337,1860,783,21,0,-9,1815,113,.0036835331,2021
MLT,338,1964,0,1,0,163,323,0,.000030068839,2021
MLT,338,1965,0,1,0,163,319,0,.000029465635,2021
MLT,338,1966,0,1,0,163,317,0,.000028076927,2021
MLT,338,1967,0,2,0,163,310,0,.000033966022,2021
MLT,338,1968,0,2,0,30,302,0,.000028871129,2021
MLT,338,1969,0,2,0,32,302,0,.000028294013,2021
MLT,338,1970,0,3,0,35,303,0,.000034586406,2021
MLT,338,1971,1000,2,0,38,303,0,.000028371298,2021
MLT,338,1972,1000,2,0,40,303,0,.000027873055,2021
MLT,338,1973,1000,2,0,46,303,0,.000027484346,2021
MLT,338,1974,2000,4,0,38,302,0,.000039333077,2021
MLT,338,1975,2000,3,0,42,304,0,.000033051034,2021
MLT,338,1976,2000,4,0,47,309,0,.000039603303,2021
MLT,338,1977,3000,7,0,51,313,0,.000059567148,2021
MLT,338,1978,4000,7,0,56,317,0,.000058687103,2021
MLT,338,1979,5000,6,0,62,320,0,.00005222089,2021
MLT,338,1980,5000,1,0,66,304,0,.000020064756,2021
MLT,338,1981,7000,1,0,70,327,0,.00002103374,2021
MLT,338,1982,11000,1,0,97,325,0,.000021920991,2021
MLT,338,1983,15000,1,0,135,328,0,.000023138424,2021
MLT,338,1984,15000,1,0,180,337,0,.000023530323,2021
MLT,338,1985,13045,1,0,308,340,0,.000024929428,2021
MLT,338,1986,17070,1,0,250,342,0,.000024384188,2021
MLT,338,1987,23180,1,0,298,344,0,.000025687581,2021
MLT,338,1988,22380,1,0,372,347,0,.000026056996,2021
MLT,338,1989,21590,2,0,438,351,0,.000033361037,2021
MLT,338,1990,21190,2,0,435,354,0,.000032631833,2021
MLT,338,1991,21790,2,0,417,358,0,.000033763794,2021
MLT,338,1992,27000,2,0,388,361,0,.000035431251,2021
MLT,338,1993,21000,2,0,484,365,0,.000035850913,2021
MLT,338,1994,28000,2,0,393,368,0,.000035891018,2021
MLT,338,1995,32000,2,0,253,371,0,.000034884622,2021
MLT,338,1996,34000,2,0,204,373,0,.000034788518,2021
MLT,338,1997,31000,2,0,207,375,0,.000034508201,2021
MLT,338,1998,30000,2,0,211,384,0,.000034965618,2021
MLT,338,1999,27000,2,0,228,386,0,.000034323588,2021
MLT,338,2000,27000,2,0,236,389,0,.000034159148,2021
MLT,338,2001,24000,2,0,239,385,0,.000034188735,2021
MLT,338,2002,33000,2,0,252,410,0,.000036176716,2021
MLT,338,2003,41000,2,0,275,412,0,.000036775538,2021
MLT,338,2004,52000,2,0,272,413,0,.000037624777,2021
MLT,338,2005,49000,2,0,275,415,0,.00003732902,2021
MLT,338,2006,46000,2,0,278,417,0,.000036433183,2021
MLT,338,2007,44000,2,0,282,419,0,.000035609999,2021
MLT,338,2008,49000,2,0,284,421,0,.000035238656,2021
MLT,338,2009,59000,2,0,266,423,0,.000035683232,2021
MLT,338,2010,59000,2,0,261,425,0,.000035005974,2021
MLT,338,2011,56000,2,0,270,426,0,.000034692406,2021
MLT,338,2012,50000,2,0,285,428,0,.000034057084,2021
MLT,338,2013,60000,2,0,278,423,0,.000034916218,2021
MLT,338,2014,61000,2,0,277,426,0,.000034790093,2021
MLT,338,2015,56000,2,0,291,428,0,.000034805467,2021
MLT,338,2016,58000,2,0,294,429,0,.000035186848,2021
ALB,339,1914,1663,2,0,0,724,0,.00018365715,2021
ALB,339,1915,1612,2,0,0,735,0,.00012404098,2021
ALB,339,1916,1598,2,0,0,747,0,.00012361961,2021
ALB,339,1917,1567,2,0,0,759,0,.00012117761,2021
ALB,339,1918,1545,3,0,0,771,0,.00012649545,2021
ALB,339,1919,1523,3,0,0,783,0,.00016248967,2021
ALB,339,1920,1493,4,0,0,795,0,.00020397559,2021
ALB,339,1921,1442,3,0,0,808,0,.00019342465,2021
ALB,339,1922,1411,5,0,0,821,0,.00024040774,2021
ALB,339,1923,1213,8,0,0,834,0,.00032223185,2021
ALB,339,1924,1104,8,0,0,847,0,.00037464083,2021
ALB,339,1925,1036,8,0,1,861,0,.00036664863,2021
ALB,339,1926,975,8,0,1,874,0,.00036455833,2021
ALB,339,1927,1158,8,0,1,888,0,.00036926978,2021
ALB,339,1928,2351,10,0,2,902,0,.00045679088,2021
ALB,339,1929,2856,11,0,2,916,0,.00049710611,2021
ALB,339,1930,2822,11,0,3,931,0,.00048804574,2021
ALB,339,1931,2992,11,0,3,946,0,.00049481052,2021
ALB,339,1932,2832,13,0,4,961,0,.00056574936,2021
ALB,339,1933,2470,13,0,5,976,0,.00052178389,2021
ALB,339,1934,2342,13,0,12,991,0,.00048115672,2021
ALB,339,1935,2198,9,0,27,1005,0,.00032410352,2021
ALB,339,1936,2486,9,0,62,1014,0,.00033411221,2021
ALB,339,1937,2812,9,0,142,1030,0,.00033120386,2021
ALB,339,1938,3143,9,0,170,1040,0,.00033921518,2021
ALB,339,1939,6984,9,0,174,1070,0,.00029760788,2021
ALB,339,1944,9156,60,0,193,1112,0,.00036957624,2021
ALB,339,1945,10254,60,0,197,1122,0,.00033730222,2021
ALB,339,1946,11946,60,0,201,1138,0,.00079292076,2021
ALB,339,1947,12458,60,0,206,1154,0,.00084381161,2021
ALB,339,1948,13874,60,0,210,1164,0,.00086094183,2021
ALB,339,1949,15760,65,0,214,1183,0,.00083752465,2021
ALB,339,1950,18865,60,0,207,1215,0,.00075164699,2021
ALB,339,1951,20011,55,0,258,1242,0,.0006304644,2021
ALB,339,1952,20459,61,0,254,1270,0,.00062915013,2021
ALB,339,1953,22779,53,0,279,1302,0,.00056441757,2021
ALB,339,1954,28305,41,0,344,1340,100,.00052960252,2021
ALB,339,1955,31544,39,0,421,1379,103,.0005176618,2021
ALB,339,1956,34268,37,0,525,1420,108,.00052025926,2021
ALB,339,1957,37541,33,0,858,1462,112,.00051145244,2021
ALB,339,1958,40027,31,0,750,1507,117,.0004986524,2021
ALB,339,1959,42029,27,0,882,1556,122,.00047096953,2021
ALB,339,1960,52458,27,0,1241,1611,127,.00049330993,2021
ALB,339,1961,59236,50,0,1302,1660,132,.00070534321,2021
ALB,339,1962,61663,50,0,1329,1712,137,.00067962985,2021
ALB,339,1963,72019,52,0,1256,1764,143,.00068057765,2021
ALB,339,1964,82560,52,0,1294,1817,149,.00067939627,2021
ALB,339,1965,83042,52,0,1397,1870,155,.00069436908,2021
ALB,339,1966,91761,52,0,1534,1923,162,.00065788173,2021
ALB,339,1967,91769,52,0,1710,1965,169,.0006401891,2021
ALB,339,1968,96803,52,0,1998,2019,176,.00062801025,2021
ALB,339,1969,94832,52,0,2309,2080,183,.00062051055,2021
ALB,339,1970,98041,52,0,3129,2136,190,.00062811165,2021
ALB,339,1971,115619,52,0,3446,2187,194,.00064014544,2021
ALB,339,1972,117214,52,0,4215,2242,199,.00064206321,2021
ALB,339,1973,124830,52,0,4253,2294,204,.00063165423,2021
ALB,339,1974,125194,53,0,3834,2347,209,.00060567854,2021
ALB,339,1975,131878,52,0,4060,2401,222,.00060290098,2021
ALB,339,1976,135621,52,0,4317,2454,227,.00060523237,2021
ALB,339,1977,137905,45,0,4620,2508,232,.00056257739,2021
ALB,339,1978,154359,45,0,4824,2563,238,.00055715162,2021
ALB,339,1979,167715,45,0,5624,2617,243,.00056320388,2021
ALB,339,1980,171453,46,230,4544,2670,247,.00060061604,2021
ALB,339,1981,188300,41,227,5090,2724,225,.00056947843,2021
ALB,339,1982,156763,42,225,5020,2780,202,.00056399894,2021
ALB,339,1983,130560,42,222,5097,2838,206,.00055544585,2021
ALB,339,1984,130000,41,220,5165,2897,210,.00053423067,2021
ALB,339,1985,188890,40,217,4965,2957,215,.00053507346,2021
ALB,339,1986,168800,42,215,4979,3016,223,.00053567725,2021
ALB,339,1987,196360,42,212,4640,3076,225,.00052984932,2021
ALB,339,1988,157000,42,210,4262,3138,232,.00050827471,2021
ALB,339,1989,167300,40,205,4349,3199,239,.00050566375,2021
ALB,339,1990,171200,48,143,3259,3256,244,.00052127882,2021
ALB,339,1991,103190,40,28,2780,3255,255,.00045564128,2021
ALB,339,1992,34700,65,20,2092,3363,267,.00061477639,2021
ALB,339,1993,105000,65,19,1619,3485,278,.00064122898,2021
ALB,339,1994,97500,65,19,1289,3547,290,.00064389413,2021
ALB,339,1995,89000,52,22,1485,3609,301,.00055602414,2021
ALB,339,1996,103000,52,23,1586,3650,313,.00056857953,2021
ALB,339,1997,94000,52,22,1300,3731,324,.00056763855,2021
ALB,339,1998,102000,20,22,1247,3119,336,.00031482894,2021
ALB,339,1999,140000,18,16,1290,3113,347,.00030372469,2021
ALB,339,2000,113000,54,5,1301,3113,359,.00057008123,2021
ALB,339,2001,106000,27,80,1215,3074,370,.00038574357,2021
ALB,339,2002,59000,27,140,1692,3264,352,.00039901229,2021
ALB,339,2003,76000,22,140,1627,3239,359,.00035525637,2021
ALB,339,2004,105000,22,143,1697,3216,366,.0003560741,2021
ALB,339,2005,116000,22,180,1684,3196,373,.00036053889,2021
ALB,339,2006,141000,22,206,1750,3180,380,.00036410283,2021
ALB,339,2007,198000,11,263,1526,3166,388,.00027983834,2021
ALB,339,2008,254000,11,250,1599,3157,395,.00027965914,2021
ALB,339,2009,248000,14,221,1639,3151,403,.00029872303,2021
ALB,339,2010,126000,14,390,1376,3150,411,.00029431589,2021
ALB,339,2011,195000,14,464,1635,3154,419,.00030973996,2021
ALB,339,2012,185000,14,500,1369,3162,428,.00030776067,2021
ALB,339,2013,182000,14,550,1511,2919,433,.00030319591,2021
ALB,339,2014,166000,14,560,1791,2921,441,.00030233356,2021
ALB,339,2015,138000,8,150,1719,2923,449,.00020949332,2021
ALB,339,2016,115000,8,50,1521,2926,458,.00019515876,2021
MNG,341,2006,53000,-9,0,1328,617,0,.000042584041,2021
MNG,341,2007,59000,-9,174,1181,618,0,.000066407163,2021
MNG,341,2008,71000,6,170,1409,619,0,.00010685805,2021
MNG,341,2009,58000,5,130,1057,619,0,.000089333793,2021
MNG,341,2010,75000,3,130,1491,620,0,.000074859374,2021
MNG,341,2011,80000,3,140,1512,621,0,.000075446849,2021
MNG,341,2012,52000,3,120,1420,621,0,.000068710258,2021
MNG,341,2013,54000,2,70,1329,627,0,.000054186392,2021
MNG,341,2014,80000,2,140,1286,628,0,.000063133564,2021
MNG,341,2015,68000,2,150,1347,628,0,.000064150045,2021
MNG,341,2016,70000,2,120,1197,629,0,.000060162085,2021
MAC,343,1993,30000,10,137,5187,2115,393,.0002852777,2021
MAC,343,1994,35741,10,67,4032,2137,430,.00025774699,2021
MAC,343,1995,42580,16,33,4148,1963,435,.00028768959,2021
MAC,343,1996,50728,15,2,4878,2174,439,.00028794259,2021
MAC,343,1997,60435,15,19,4347,2190,444,.00028596155,2021
MAC,343,1998,72000,15,45,5596,1999,449,.0003050782,2021
MAC,343,1999,67000,16,45,5072,2011,453,.00030191353,2021
MAC,343,2000,71000,16,161,5507,2024,458,.00032587221,2021
MAC,343,2001,73000,16,260,5346,2035,462,.00034986518,2021
MAC,343,2002,125000,12,260,4749,2074,466,.00032475404,2021
MAC,343,2003,137000,13,291,5435,2081,469,.00033751709,2021
MAC,343,2004,142000,12,309,5404,2086,472,.00032292629,2021
MAC,343,2005,128000,11,310,5602,2090,475,.0003088385,2021
MAC,343,2006,134000,11,354,5632,2094,478,.00030848858,2021
MAC,343,2007,157000,11,359,5610,2097,481,.00030494478,2021
MAC,343,2008,192000,11,253,5983,2099,483,.0002928215,2021
MAC,343,2009,159000,11,270,5628,2101,486,.0002877459,2021
MAC,343,2010,139000,8,291,5344,2102,489,.00025020435,2021
MAC,343,2011,130000,8,386,5827,2104,492,.000259605,2021
MAC,343,2012,129000,8,217,5021,2106,495,.00023126422,2021
MAC,343,2013,-9,8,100,4437,2076,544,.00024028058,2021
MAC,343,2014,131000,8,188,4220,2077,552,.00021972726,2021
MAC,343,2015,108000,8,121,3910,2079,560,.00020888953,2021
MAC,343,2016,107000,8,169,3644,2081,568,.00021154071,2021
CRO,344,1992,561000,103,102,13179,4470,1166,.001297972,2021
CRO,344,1993,1340000,80,74,14908,4641,1149,.001348258,2021
CRO,344,1994,1000000,70,63,14376,4649,1132,.0011680159,2021
CRO,344,1995,1773000,60,45,14479,4669,1114,.0012369632,2021
CRO,344,1996,1308000,58,46,14354,4494,1097,.0011127896,2021
CRO,344,1997,1241000,58,69,15134,4498,1080,.001115853,2021
CRO,344,1998,1089000,58,101,15113,4481,1063,.0010991184,2021
CRO,344,1999,662000,60,74,15313,4477,1045,.0010092732,2021
CRO,344,2000,509000,61,71,15081,4473,1028,.00096625491,2021
CRO,344,2001,512000,58,58,15021,4440,1011,.00095848041,2021
CRO,344,2002,553000,51,34,15271,4426,691,.00088153972,2021
CRO,344,2003,596000,21,41,15779,4411,691,.00062583166,2021
CRO,344,2004,594000,111,86,16355,4400,691,.001360063,2021
CRO,344,2005,600000,201,73,16019,4389,690,.0020999804,2021
CRO,344,2006,693000,21,81,15492,4379,690,.000604523,2021
CRO,344,2007,843000,21,75,16598,4369,689,.00061835581,2021
CRO,344,2008,1090000,18,89,15524,4360,689,.00059367396,2021
CRO,344,2009,1014000,19,43,15490,4350,689,.00057944708,2021
CRO,344,2010,1027000,19,95,15530,4338,688,.00056892866,2021
CRO,344,2011,776000,19,96,14097,4324,688,.00052192708,2021
CRO,344,2012,827000,19,1,13328,4307,688,.00050489471,2021
CRO,344,2013,813000,19,135,12996,4278,687,.00051031186,2021
CRO,344,2014,774000,17,167,11458,4258,687,.0004752207,2021
CRO,344,2015,674000,17,122,12472,4236,687,.00047024188,2021
CRO,344,2016,588000,17,0,13224,4213,686,.00045272926,2021
YUG,345,1878,281,7,0,29,1428,0,.00077109074,2021
YUG,345,1879,302,7,0,31,1750,0,.00092573802,2021
YUG,345,1880,349,7,0,32,1779,0,.00097753166,2021
YUG,345,1881,357,7,0,34,1809,0,.00095663365,2021
YUG,345,1882,415,7,0,36,1839,0,.00099963835,2021
YUG,345,1883,523,10,0,38,1870,0,.0012607779,2021
YUG,345,1884,648,18,0,38,1901,0,.0016412635,2021
YUG,345,1885,603,13,0,39,1942,0,.0014015232,2021
YUG,345,1886,555,13,0,39,1984,0,.0013652253,2021
YUG,345,1887,555,13,0,40,2027,0,.0013431089,2021
YUG,345,1888,575,13,0,41,2071,0,.001291572,2021
YUG,345,1889,575,13,0,42,2116,0,.0013061549,2021
YUG,345,1890,382,10,0,43,2161,0,.0010290686,2021
YUG,345,1891,386,10,0,45,2191,0,.0010398563,2021
YUG,345,1892,449,12,0,45,2220,0,.0011547611,2021
YUG,345,1893,449,13,0,49,2251,0,.0011756916,2021
YUG,345,1894,494,17,0,49,2281,0,.0013300161,2021
YUG,345,1895,494,19,0,53,2312,0,.001379384,2021
YUG,345,1896,560,22,0,54,2347,0,.0015314417,2021
YUG,345,1897,560,22,0,56,2383,0,.0014482134,2021
YUG,345,1898,625,23,0,57,2419,0,.0014165257,2021
YUG,345,1899,720,23,0,58,2455,0,.0014970376,2021
YUG,345,1900,794,22,0,61,2492,0,.0013821922,2021
YUG,345,1901,711,22,0,62,2530,0,.0013562258,2021
YUG,345,1902,675,24,0,60,2569,0,.0014030121,2021
YUG,345,1903,732,26,0,61,2608,0,.0015058413,2021
YUG,345,1904,904,27,0,64,2648,0,.0015733031,2021
YUG,345,1905,804,27,0,66,2688,0,.0012978389,2021
YUG,345,1906,805,28,0,71,2731,0,.0015140043,2021
YUG,345,1907,817,34,0,87,2775,0,.0017288674,2021
YUG,345,1908,862,29,0,102,2820,0,.0015725879,2021
YUG,345,1909,1070,36,0,85,2865,101,.0019783238,2021
YUG,345,1910,1031,35,0,100,2911,109,.0019437782,2021
YUG,345,1911,1071,30,0,150,3068,120,.0018165791,2021
YUG,345,1912,1184,31,0,150,3052,128,.0018949802,2021
