Entity,Year,palm_production,palm_kernel_production,palm_area,sunflower_production,sunflower_area,rapeseed_production,rapeseed_area,soybean_production,soybean_area,olive_production,olive_area,coconut_production,coconut_area,groundnut_production,groundnut_area,cottonseed_production,cottonseed_area,sesame_production,sesame_area
Myanmar,2013,,0,,136433,496166,0,,32300,154995,,,0,47600,224500,930778,41900,229457,200400,1524452
Myanmar,2014,,,,141936,480643,,,17800,150948,,,0,48562,155600,949393,43978,237146,118300,1464963
Myanmar,2015,,,,134202,465672,,,17000,148520,,,0,48351,159300,949756,44554,224883,182700,1511363
Myanmar,2016,,,,117602,408091,,,17200,143006,,,0,48502,190000,989174,39378,201951,183000,1495250
Myanmar,2017,,,,75349,275098,,,21400,139743,,,0,48608,190000,1033956,32316,183904,172300,1478181
Myanmar,2018,,,,69762,257141,,,22100,138988,,,0,48562,190000,1057482,30061,192868,168100,1491788
Myanmar,2019,,,,66891,251698,,,20300,137474,,,,48902,187700,1108664,26057,168300,172600,1505163
Myanmar,1961,,,,,300,,,,3428,,,3566,7487,84098,469528,2810,133723,,419457
Myanmar,1962,,,,,315,,,,14164,,,2850,7972,88595,515000,4041,168776,,447712
Myanmar,1963,,,,,330,,,,15449,,,2196,8256,98606,606211,4578,200303,,464769
Myanmar,1964,,,,,340,,,,12662,,,531,10033,94991,558200,4383,235102,,383405
Myanmar,1965,,,,,335,,,,12355,,,721,11052,77349,529015,6068,232412,,703119
Myanmar,1966,,,,,782,,,,14940,,,,10927,64727,518388,3952,204197,,478727
Myanmar,1967,,,,,681,,,,14770,,,,11415,60948,449165,3590,173313,,477889
Myanmar,1968,,,,,700,,,,16997,,,,11331,83005,502848,4552,169872,,645912
Myanmar,1969,,,,,800,,,,16997,,,,12141,89991,597327,2839,121425,,561703
Myanmar,1970,,,,,900,,,,18211,,,,13759,99769,595704,2806,118979,,664096
Myanmar,1971,,,,,1070,,,,19557,,,,14569,122036,693050,3557,160700,,793243
Myanmar,1972,,,,,1505,,,,19408,,,,15393,111692,666417,3643,182225,,698384
Myanmar,1973,,,,,1410,,,,20235,,,,15977,85331,609868,3723,170348,,496694
Myanmar,1974,,,,,2476,,,,18616,,,,16239,92238,638093,3091,170471,,794402
Myanmar,1975,,,,,3232,,,,20997,,,1529,15693,105945,660243,3693,171135,,655534
Myanmar,1976,,,,,3514,,,,21502,,,24,16855,93152,661166,3263,155745,,664237
Myanmar,1977,,,,,8495,,,,23932,,,173,17806,96397,570751,2679,126075,,598291
Myanmar,1978,,,,,34113,,,,23147,,,2,18211,107696,563253,3524,130168,,605677
Myanmar,1979,,,,,49447,,,,22751,,,,21449,90177,522398,4686,164686,,957739
Myanmar,1980,,,,,22119,,,,21651,,,,19816,77474,455731,4218,143174,,630724
Myanmar,1981,,,,,49040,,,,24700,,,,21000,100172,489656,6695,192420,,712995
Myanmar,1982,,,,,92755,,,,26821,,,,21282,135050,555344,8935,200565,,772620
Myanmar,1983,,,,,91763,,,,26584,,,,21837,129018,540141,9149,194400,,935562
Myanmar,1984,,,,,127704,,,,27282,,,,24379,123143,523760,9698,201129,,769632
Myanmar,1985,,,,,144863,,,,28170,,,,24300,158373,620054,12076,228932,,1005652
Myanmar,1986,,,,,209302,,,,28029,,,,26150,131928,548744,9630,200284,,1001106
Myanmar,1987,,,,,232563,,,,30359,,,,26738,128296,522564,7618,159995,,798132
Myanmar,1988,,,,,228075,,,,33376,,,,27046,121868,505179,6850,155095,,628500
Myanmar,1989,,,,,176607,,,,33524,,,,27418,101043,515031,5635,161519,,644095
Myanmar,1990,,,,,133932,,,,31603,,,0,28638,84282,523828,5852,141461,,924546
Myanmar,1991,,,,,145211,,,,33184,,,5,28760,88176,468222,5782,33588,,802897
Myanmar,1992,,,,,132572,,,,37231,,,0,29087,78169,484814,5783,34398,,991885
Myanmar,1993,,,,,143981,,,,43706,,,0,29637,78857,466198,6477,26305,,946156
Myanmar,1994,,,,,111213,,,,59894,,,0,30766,78197,496550,3586,64345,,1131907
Myanmar,1995,,,,,179504,,,,71629,,,0,32376,73429,514761,7439,219340,,904069
Myanmar,1996,,,,,221244,,,,68392,,,0,30800,96148,477934,15873,205580,,1015357
Myanmar,1997,,,,,121684,,,,77700,,,0,31033,84937,445964,16088,187774,,723983
Myanmar,1998,,,,,114620,,,,101576,,,0,31637,83274,490479,15526,225815,,615527
Myanmar,1999,,,,,319340,,,,107646,,,9,32080,87670,560085,14890,237551,,963557
Myanmar,2000,,,,,450667,,,,114121,,,0,33936,103826,585985,16812,211246,,1239958
Myanmar,2001,,,,,494361,,,,117759,,,0,37063,109096,567370,14610,176038,,1159379
Myanmar,2002,,,,,486053,,,,116145,,,0,40940,113958,580320,13242,184132,,1266667
Myanmar,2003,,,,,509138,,,,135165,,,53,42500,122911,654377,14901,192631,,1327775
Myanmar,2004,,,,,505000,,,,145282,,,0,44500,131934,683515,19897,211651,,1337892
Myanmar,2005,,,,,510000,,,,155804,,,0,47000,137231,730054,16874,251310,,1187349
Myanmar,2006,,,,,655000,,,,157423,,,24,48500,118409,755549,18136,263451,,1367029
Myanmar,2007,,,,,585000,,,,158232,,,0,50200,167100,815038,18115,278019,,1430970
Myanmar,2008,,,,,881150,,,,166326,,,236,50600,195300,844175,18736,279638,,1431000
Myanmar,2009,,,,,881150,,,,170777,,,171,50829,221500,866433,24704,272354,,1563302
Myanmar,2020,,,,,270000,,,,139000,,,,50284,,1132371,,180000,,1500000
Namibia,2010,,,,33,77,,,,,,,,,,850,1010,0,,
Namibia,2011,,,,32,73,,,,,,,,,,929,95,0,,
Namibia,2012,,,,64,73,,,,,,,,,,843,166,0,,
Namibia,2013,,,,63,73,,,,,,,,,,829,404,0,,
Namibia,2014,,,,34,64,,,,,,,,,,947,,0,,
Namibia,2015,,,,109,57,,,,,,,,,,942,,,,
Namibia,2016,,,,42,65,,,,,,,,,,975,,,,
Namibia,2017,,,,61,62,,,,,,,,,,1096,,,,
Namibia,2018,,,,38,61,,,,,,,,,,1056,,,,
Namibia,2019,,,,65,63,,,,,,,,,,940,,,,
Namibia,1986,,,,,930,,,,,,,,,,,,,,
Namibia,1987,,,,,2100,,,,,,,,,,,,,,
Namibia,1988,,,,,1500,,,,,,,,,,,,,,
Namibia,1989,,,,,1100,,,,,,,,,,,,,,
Namibia,1990,,,,,1101,,,,,,,,,,1000,16,170,,
Namibia,1991,,,,,320,,,,,,,,,,900,27,270,,
Namibia,1992,,,,,599,,,,,,,,,,800,33,300,,
Namibia,1993,,,,,1231,,,,,,,,,,704,45,400,,
Namibia,1994,,,,,1849,,,,,,,,,,900,67,600,,
Namibia,1995,,,,,561,,,,,,,,,,1047,135,1100,,
Namibia,1996,,,,,200,,,,,,,,,,374,223,1700,,
Namibia,1997,,,,,135,,,,,,,,,,560,262,1700,,
Namibia,1998,,,,,150,,,,,,,,,,300,407,2500,,
Namibia,1999,,,,,157,,,,,,,,,,307,565,3500,,
Namibia,2000,,,,,148,,,,,,,,,,536,662,3745,,
Namibia,2001,,,,,108,,,,,,,,,,868,448,3315,,
Namibia,2002,,,,,130,,,,,,,,,,267,190,3800,,
Namibia,2003,,,,,108,,,,,,,,,,98,173,1559,,
Namibia,2004,,,,,130,,,,,,,,,,550,1171,8294,,
Namibia,2005,,,,,81,,,,,,,,,,536,297,88,,
Namibia,2006,,,,,135,,,,,,,,,,650,1014,205,,
Namibia,2007,,,,,108,,,,,,,,,,750,511,6,,
Namibia,2008,,,,,114,,,,,,,,,,1000,382,0,,
Namibia,2009,,,,,87,,,,,,,,,,772,428,0,,
Namibia,2020,,,,,62,,,,,,,,,,905,,,,
Nauru,1961,,,,,,,,,,,,,280,,,,,,
Nauru,1962,,,,,,,,,,,,,280,,,,,,
Nauru,1963,,,,,,,,,,,,,280,,,,,,
Nauru,1964,,,,,,,,,,,,,280,,,,,,
Nauru,1965,,,,,,,,,,,,,336,,,,,,
Nauru,1966,,,,,,,,,,,,,336,,,,,,
Nauru,1967,,,,,,,,,,,,,336,,,,,,
Nauru,1968,,,,,,,,,,,,,336,,,,,,
Nauru,1969,,,,,,,,,,,,,336,,,,,,
Nauru,1970,,,,,,,,,,,,,336,,,,,,
Nauru,1971,,,,,,,,,,,,,336,,,,,,
Nauru,1972,,,,,,,,,,,,,336,,,,,,
Nauru,1973,,,,,,,,,,,,,340,,,,,,
Nauru,1974,,,,,,,,,,,,,340,,,,,,
Nauru,1975,,,,,,,,,,,,,342,,,,,,
Nauru,1976,,,,,,,,,,,,,250,,,,,,
Nauru,1977,,,,,,,,,,,,,300,,,,,,
Nauru,1978,,,,,,,,,,,,,320,,,,,,
Nauru,1979,,,,,,,,,,,,,330,,,,,,
Nauru,1980,,,,,,,,,,,,,340,,,,,,
Nauru,1981,,,,,,,,,,,,,345,,,,,,
Nauru,1982,,,,,,,,,,,,,380,,,,,,
Nauru,1983,,,,,,,,,,,,,340,,,,,,
Nauru,1984,,,,,,,,,,,,,300,,,,,,
Nauru,1985,,,,,,,,,,,,,300,,,,,,
Nauru,1986,,,,,,,,,,,,,320,,,,,,
Nauru,1987,,,,,,,,,,,,,320,,,,,,
Nauru,1988,,,,,,,,,,,,,320,,,,,,
Nauru,1989,,,,,,,,,,,,,320,,,,,,
Nauru,1990,,,,,,,,,,,,,323,,,,,,
Nauru,1991,,,,,,,,,,,,,334,,,,,,
Nauru,1992,,,,,,,,,,,,,342,,,,,,
Nauru,1993,,,,,,,,,,,,,349,,,,,,
Nauru,1994,,,,,,,,,,,,,356,,,,,,
Nauru,1995,,,,,,,,,,,,,363,,,,,,
Nauru,1996,,,,,,,,,,,,,370,,,,,,
Nauru,1997,,,,,,,,,,,,,377,,,,,,
Nauru,1998,,,,,,,,,,,,,384,,,,,,
Nauru,1999,,,,,,,,,,,,,384,,,,,,
Nauru,2000,,,,,,,,,,,,,380,,,,,,
Nauru,2001,,,,,,,,,,,,,376,,,,,,
Nauru,2002,,,,,,,,,,,,,373,,,,,,
Nauru,2003,,,,,,,,,,,,,369,,,,,,
Nauru,2004,,,,,,,,,,,,,363,,,,,,
Nauru,2005,,,,,,,,,,,,,355,,,,,,
Nauru,2006,,,,,,,,,,,,,347,,,,,,
Nauru,2007,,,,,,,,,,,,,339,,,,,,
Nauru,2008,,,,,,,,,,,,,332,,,,,,
Nauru,2009,,,,,,,,,,,,,326,,,,,,
Nauru,2010,,,,,,,,,,,,,324,,,,,,
Nauru,2011,,,,,,,,,,,,,334,,,,,,
Nauru,2012,,,,,,,,,,,,,310,,,,,,
Nauru,2013,,,,,,,,,,,,,300,,,,,,
Nauru,2014,,,,,,,,,,,,,264,,,,,,
Nauru,2015,,,,,,,,,,,,,277,,,,,,
Nauru,2016,,,,,,,,,,,,,273,,,,,,
Nauru,2017,,,,,,,,,,,,,260,,,,,,
Nauru,2018,,,,,,,,,,,,,254,,,,,,
Nauru,2019,,,,,,,,,,,,,251,,,,,,
Nauru,2020,,,,,,,,,,,,,248,,,,,,
Nepal,2010,,0,,0,,13863,,9750,23942,,,55,176,956,,11,121,0,
Nepal,2011,,0,,0,,16209,,14771,29317,,,1,247,1213,,13,135,0,
Nepal,2012,,0,,0,,15358,,10824,29282,,,0,208,1225,,12,135,0,
Nepal,2013,,0,,0,,12297,,10771,24934,,,0,197,1744,,10,175,0,
Nepal,2014,,0,,,,12777,,12417,23757,,,15,192,1871,,14,130,,
Nepal,2015,,0,,,,21058,,10128,23588,,,0,534,1879,,9,130,,
Nepal,2016,,0,,,,25789,,15200,23446,,,0,375,2612,,9,125,,
Nepal,2017,,0,,,,32916,,12397,23563,,,35,348,3122,,13,143,,
Nepal,2018,,0,,,,29824,,15386,21897,,,1061,322,2938,,29,123,,
Nepal,2019,,0,,,,25142,,19200,25179,,,1086,327,4036,,35,127,,
Nepal,1961,,,,,,,,,4000,,,,,,,,,,
Nepal,1962,,,,,,,,,4000,,,,,,,,,,
Nepal,1963,,,,,,,,,4000,,,,,,,,,,
Nepal,1964,,,,,,,,,5000,,,,,,,,,,
Nepal,1965,,,,,,,,,5000,,,,,,,,,,
Nepal,1966,,,,,,,,,5000,,,,,,,,,,
Nepal,1967,,,,,,,,,6000,,,,,,,,,,
Nepal,1968,,,,,,,,,6000,,,,,,,,,,
Nepal,1969,,,,,,,,,7000,,,,,,,,,,
Nepal,1970,,,,,,,,,7000,,,,,,,,,,
Nepal,1971,,,,,,,,,8000,,,,,,,,,,
Nepal,1972,,,,,,,,,8000,,,,,,,,,,
Nepal,1973,,,,,,,,,9000,,,,,,,,,,
Nepal,1974,,,,,,,,,9000,,,,,,,,,,
Nepal,1975,,,,,,,,,9000,,,,,,,,,,
Nepal,1976,,,,,,,,,9000,,,,,,,,,,
Nepal,1977,,,,,,,,,9000,,,,,,,,,,
Nepal,1978,,,,,,,,,10000,,,,,,,,,,
Nepal,1979,,,,,,,,,10000,,,,,,,,,,
Nepal,1980,,,,,,,,,10000,,,,,,,,,,
Nepal,1981,,,,,,,,,10000,,,,,,,,,,
Nepal,1982,,,,,,,,,10000,,,,,,,,,,
Nepal,1983,,,,,,,,,10000,,,2091,,74,,,,,
Nepal,1984,,,,,,,,,11300,,,689,,248,,,,,
Nepal,1985,,,,,,,,,13800,,,78,,247,,,,,
Nepal,1986,,,,,,,,,15300,,,175,,167,,,,,
Nepal,1987,,,,,,,,,18700,,,620,,173,,,,,
Nepal,1988,,,,,,,,,20700,,,186,,173,,,,,
Nepal,1989,,,,,,,,,20700,,,181,,105,,,,,
Nepal,1990,,,,,,,,,20660,,,58,,95,,118,1500,,
Nepal,1991,,,,,,,,,21343,,,12,,216,,128,1800,,
Nepal,1992,,,,,,,,,19690,,,93,,216,,120,2000,,
Nepal,1993,,,,,,,,,20220,,,0,,108,,148,2106,,
Nepal,1994,,,,,,,,,19150,,,0,,0,,290,3180,,
Nepal,1995,,,,,,,,,21543,,,0,,0,,166,3538,,
Nepal,1996,,,,,,,,,20770,,,0,,0,,201,3680,,
Nepal,1997,,,,,,,,,20980,,,0,,0,,116,2343,,
Nepal,1998,,,,,,,,,21245,,,0,168,0,,43,2320,,
Nepal,1999,,,,,,,,,23046,,,31,250,215,,55,1264,,
Nepal,2000,,,,,,,,,19759,,,31,185,0,,54,1229,,
Nepal,2001,,,,,,,,,20723,,,279,171,2,,35,1135,,
Nepal,2002,,,,,,,,,20968,,,595,171,17,,13,102,,
Nepal,2003,,,,,,,,,21450,,,194,172,154,,12,118,,
Nepal,2004,,,,,,,,,22073,,,647,173,196,,1,16,,
Nepal,2005,,,,,,,,,22559,,,797,173,311,,1,20,,
Nepal,2006,,,,,,,,,23100,,,826,174,300,,6,59,,
Nepal,2007,,,,,,,,,23214,,,844,174,424,,7,50,,
Nepal,2008,,,,,,,,,23214,,,789,174,650,,36,75,,
Nepal,2009,,,,,,,,,23478,,,4,177,916,,7,100,,
Nepal,2020,,,,,,,,,29507,,,,327,,,,134,,
Net Food Importing Developing Countries (FAO),1961,395850,9000,644716,,64900,,774797,,50267,73505,767200,229610,1079988,378731,4389793,275238,5500220,,1389498
Net Food Importing Developing Countries (FAO),1962,402614,9000,639144,,61833,,739587,,59844,65569,833955,254351,1112701,392395,4569408,281265,5531170,,1329392
Net Food Importing Developing Countries (FAO),1963,402809,7000,618228,,70758,,777631,,65539,128933,1596229,260261,1121669,471145,4805757,340392,5705711,,1533411
Net Food Importing Developing Countries (FAO),1964,397372,9000,601698,,65494,,727045,,57002,145655,1567159,277316,1141061,466245,4688439,332677,5828225,,1463251
Net Food Importing Developing Countries (FAO),1965,354077,25000,553194,,73727,,724213,,49890,84457,1024128,256252,1142402,470389,4935190,372474,6227875,,1714469
Net Food Importing Developing Countries (FAO),1966,365744,28000,558479,,70663,,683320,,48595,56215,613182,237910,1149035,465104,4923639,368907,6121581,,1516120
Net Food Importing Developing Countries (FAO),1967,407027,33000,585627,,67731,,706830,,52665,90007,921421,229564,1167186,454721,4937590,301216,6149435,,1705225
Net Food Importing Developing Countries (FAO),1968,460151,33000,633860,,75475,,806780,,54262,121768,1266557,216002,1156655,492419,5161462,316522,6046038,,1970715
Net Food Importing Developing Countries (FAO),1969,485821,34000,641096,,90718,,715730,,60719,67301,692768,207706,1191448,513262,5105555,365863,6203831,,1923518
Net Food Importing Developing Countries (FAO),1970,492889,32000,628789,,100612,,745830,,56817,104554,1256600,202462,1188333,582027,5221040,385374,6303373,,2258951
Net Food Importing Developing Countries (FAO),1971,480832,42000,633333,,87960,,775810,,60649,232822,1715364,237761,1191558,502944,5737829,376698,6654552,,2427955
Net Food Importing Developing Countries (FAO),1972,482650,40000,623532,,121235,,801831,,67283,96198,1508172,239060,1196146,608204,5745292,418620,6702387,,2618919
Net Food Importing Developing Countries (FAO),1973,482959,40000,622657,,129097,,777250,,67974,159608,1604241,169960,1188934,553318,5596783,412898,6569247,,2250045
Net Food Importing Developing Countries (FAO),1974,533435,47000,628240,,154545,,764198,,68258,150716,1622534,166418,1191341,595775,5759386,463207,6192702,,2552642
Net Food Importing Developing Countries (FAO),1975,566612,57000,633456,,179831,,699668,,71606,219222,1640456,247090,1194161,670372,6177931,457401,5847909,,2430830
Net Food Importing Developing Countries (FAO),1976,558800,56000,627329,,190032,,713089,,79397,124885,1695229,213257,1197685,746090,6058188,418868,5709893,,2388765
Net Food Importing Developing Countries (FAO),1977,530341,63000,632587,,259715,,763113,,98830,147362,1553271,165560,1210955,762433,5982719,443280,5505548,,2439800
Net Food Importing Developing Countries (FAO),1978,550453,47000,635865,,282355,,663095,,119449,112558,1580356,205503,1215595,628630,5875852,482462,5976146,,2331505
Net Food Importing Developing Countries (FAO),1979,542859,50000,656239,,275724,,827000,,126191,121773,1804483,239070,1241532,704668,5537189,500350,5606798,,2558034
Net Food Importing Developing Countries (FAO),1980,617099,68000,672156,,231177,,781400,,129867,145329,1663841,200840,1251030,558212,5423785,542454,5471365,,2283558
Net Food Importing Developing Countries (FAO),1981,583926,48000,680440,,282739,,819400,,152478,92083,1634113,222542,1241257,504217,5632875,535412,5283699,,2381234
Net Food Importing Developing Countries (FAO),1982,607024,59000,691294,,329522,,795400,,175542,108175,1589419,259214,1245958,629073,5361821,545054,5383719,,2121158
Net Food Importing Developing Countries (FAO),1983,609335,59000,689124,,330432,,795000,,167563,177798,1623721,251026,1248896,619824,5274715,416346,5428989,,2709824
Net Food Importing Developing Countries (FAO),1984,639652,54000,695774,,397795,,717975,,168888,129135,1641652,201722,1261671,461292,4949671,523576,5602890,,2333621
Net Food Importing Developing Countries (FAO),1985,648649,63000,693654,,430855,,777649,,168530,149669,1652214,295164,1288446,484760,4432052,538393,5856746,,2912495
Net Food Importing Developing Countries (FAO),1986,686030,60000,709715,,567767,,773816,,177956,162740,1681026,321559,1321141,537911,4877534,518211,5934568,,2799040
Net Food Importing Developing Countries (FAO),1987,712408,67000,709542,,665908,,716303,,195835,137459,1658993,247806,1330477,626616,5115370,656766,5782269,,2660996
Net Food Importing Developing Countries (FAO),1988,701894,64000,729716,,819363,,697203,,217300,108593,1743809,212976,1364349,679683,5103880,669980,5896341,,2695467
Net Food Importing Developing Countries (FAO),1989,710225,62000,741285,,723874,,799359,,211007,197675,1768736,258351,1351048,528771,4769635,638732,5878403,,2657302
Net Food Importing Developing Countries (FAO),1990,787098,71000,766040,,811855,,790206,,271546,251423,1813294,270675,1326424,534732,4744600,604707,5825360,,2293866
Net Food Importing Developing Countries (FAO),1991,807712,68000,811868,,656277,,795227,,289491,325478,1811741,236907,1424299,487746,4700088,653891,6092013,,2306706
Net Food Importing Developing Countries (FAO),1992,849183,75000,853258,,777016,,813480,,278717,172615,1864730,239638,1413005,501220,5204157,733056,5839108,,3227115
Net Food Importing Developing Countries (FAO),1993,867997,78000,857600,,804580,,636776,,267385,259104,1942883,239565,1441109,476870,5190184,597084,5622668,,3053420
Net Food Importing Developing Countries (FAO),1994,869527,84000,879444,,568376,,621044,,292708,131168,1876336,250099,1434650,548208,5777592,538206,5520797,,3365990
Net Food Importing Developing Countries (FAO),1995,893803,83000,887869,,656918,,654890,,310601,107115,1961713,269837,1435178,528836,5852663,555242,6244562,,3332264
Net Food Importing Developing Countries (FAO),1996,930923,84000,909978,,755666,,680916,,297040,414795,2131037,221449,1463854,604322,5775985,642609,7026626,,3845984
Net Food Importing Developing Countries (FAO),1997,882285,89000,902768,,644781,,704214,,318478,157978,1722298,249125,1481382,667311,6223419,665753,7266991,,3359246
Net Food Importing Developing Countries (FAO),1998,894656,93000,905960,,669901,,695350,,353039,262251,1947732,237497,1434815,675738,5948061,602749,6881604,,3025611
Net Food Importing Developing Countries (FAO),1999,927022,97000,904577,,951024,,693226,,358313,297443,2135310,229334,1452391,700063,6731698,585736,6817025,,4156416
Net Food Importing Developing Countries (FAO),2000,937399,98000,913402,,1029748,,675489,,401632,183079,2047514,258087,1478727,747876,6896389,653034,6248998,,4377435
Net Food Importing Developing Countries (FAO),2001,919835,102000,916311,,1043858,,619304,,406956,94722,2051027,264393,1500064,819086,6947380,690077,7234436,,3845916
Net Food Importing Developing Countries (FAO),2002,942219,97000,925873,,1120146,,591670,,440439,173353,1981086,216524,1478585,822975,6943168,704353,6755574,,3449076
Net Food Importing Developing Countries (FAO),2003,941791,104000,923237,,1295314,,600710,,565200,355921,2261534,215387,1509592,667522,6804759,689053,6929876,,3977767
Net Food Importing Developing Countries (FAO),2004,1057080,108000,970130,,1398694,,589604,,625876,263716,2380713,217812,1499857,631654,6944057,759527,7684030,,4267311
Net Food Importing Developing Countries (FAO),2005,1070340,118000,980690,,1447981,,545233,,744392,285497,2400110,214409,1595999,626458,7256412,864340,7514824,,4230540
Net Food Importing Developing Countries (FAO),2006,1161121,129000,1019364,,1706707,,484372,,723467,286238,2335953,209978,1670034,598277,6741016,800097,6961369,,4747101
Net Food Importing Developing Countries (FAO),2007,1198544,142000,1021774,,1647705,,520187,,779475,304773,2360247,247660,1727524,662817,7234111,743539,6867523,,4070534
Net Food Importing Developing Countries (FAO),2008,1277189,150000,1057667,,2130001,,514106,,695403,255383,2391262,237971,1743785,720711,8358994,694641,6392167,,4422717
Net Food Importing Developing Countries (FAO),2009,1310947,149000,1105522,,2352809,,510510,,811584,285059,2525998,267266,1774782,861763,8700769,684839,6246234,,4620485
Net Food Importing Developing Countries (FAO),2010,1461152,141000,1128919,668424,2107124,638530,465901,560088,844610,348216,2723409,236986,1730740,901013,9811081,655504,5572329,369587,4872550
Net Food Importing Developing Countries (FAO),2011,1501201,154000,1157594,733256,2154759,550885,531402,565175,799448,273171,2798909,227831,1737017,1061820,9652206,688415,6155011,377014,5296338
Net Food Importing Developing Countries (FAO),2012,1658105,175000,1226881,720106,2177164,546318,571419,594144,841599,344766,2919339,229871,1762665,972461,10241933,813212,7008769,404205,5363535
Net Food Importing Developing Countries (FAO),2013,1757736,187000,1310609,745835,2101228,381267,643768,637228,916594,338879,2892800,213596,1749167,984865,11326658,788143,6894427,321002,6957479
Net Food Importing Developing Countries (FAO),2014,1834208,186000,1320464,689833,1978948,547877,659222,621981,944676,363279,2683557,218794,1680761,1025152,12118790,769600,7123280,271534,7953683
Net Food Importing Developing Countries (FAO),2015,1908598,189000,1367895,644516,2002895,591258,632377,802289,1027493,486107,2790142,240246,1738635,1077063,11528757,794967,6896174,333909,6748643
Net Food Importing Developing Countries (FAO),2016,2188811,211000,1456829,629099,2072945,767089,603545,787207,1113510,319544,2822034,241363,1737834,1045581,12021738,658427,6446013,342604,7311436
Net Food Importing Developing Countries (FAO),2017,2315674,231000,1522418,581148,2010917,671416,594717,1088712,1260239,376536,2142116,232230,1795522,1080251,12548466,698978,7000744,309758,7720909
Net Food Importing Developing Countries (FAO),2018,2278233,240000,1530065,589963,2062523,555224,607382,1549440,1302783,521770,4203269,239693,1841039,1107221,13367124,685170,6644767,320556,8789013
Net Food Importing Developing Countries (FAO),2019,2471013,262000,1628241,569352,2024577,541342,634856,1547865,1319558,515243,3421607,251653,1882204,1234345,13573377,695230,7054642,320702,10023264
Net Food Importing Developing Countries (FAO),2020,,,1625741,,2100757,,777401,,1409866,,4901504,,1835781,,13720098,,6077357,,10925335
Netherlands,1961,,67000,,,,,3924,,,,,98010,,16727,,,,,
Netherlands,1962,,61000,,,,,4089,,,,,68288,,19625,,,,,
Netherlands,1963,,60000,,,,,3960,,,,,78253,,13296,,,,,
Netherlands,1964,,63000,,,,,3623,,,,,84230,,13470,,,,,
Netherlands,1965,,53000,,,,,4842,,,,,86125,,10647,,,,,
Netherlands,1966,,62000,,,,,5048,,,,,106993,,11332,,,,,
Netherlands,1967,,31000,,,,,5229,,,,,79829,,12208,,,,,
Netherlands,1968,,53000,,,,,6647,,,,,90369,,21714,,,,,
Netherlands,1969,,70000,,,,,6170,,,,,78365,,14950,,,,,
Netherlands,1970,,69000,,,,,7493,,,,,49663,,13587,,,,,
Netherlands,1971,,101000,,,,,10414,,,,,34975,,12925,,,,,
Netherlands,1972,,108000,,,,,15001,,,,,50411,,16240,,,,,
Netherlands,1973,,57000,,,,,15219,,,,,64314,,16125,,,,,
Netherlands,1974,,69000,,,,,13738,,,,,68765,,15610,,,,,
Netherlands,1975,,46000,,,,,14105,,,,,106682,,19421,,,,,
Netherlands,1976,,64000,,,,,12328,,,,,84767,,19933,,,,,
Netherlands,1977,,40000,,,,,11113,,,,,46193,,17782,,,,,
