country_name,year,regime_dich_ert,regime_ert,regime_trich_ert,regime_trep_outcome_ert
Hungary,1926,autocracy,stable autocracy,stable regime,
Hungary,1927,autocracy,stable autocracy,stable regime,
Hungary,1928,autocracy,stable autocracy,stable regime,
Hungary,1929,autocracy,stable autocracy,stable regime,
Hungary,1930,autocracy,stable autocracy,stable regime,
Hungary,1931,autocracy,stable autocracy,stable regime,
Hungary,1932,autocracy,stable autocracy,stable regime,
Hungary,1933,autocracy,stable autocracy,stable regime,
Hungary,1934,autocracy,stable autocracy,stable regime,
Hungary,1935,autocracy,stable autocracy,stable regime,
Hungary,1936,autocracy,stable autocracy,stable regime,
Hungary,1937,autocracy,stable autocracy,stable regime,
Hungary,1938,autocracy,stable autocracy,stable regime,
Hungary,1939,autocracy,hardening autocracy,autocratizing regime,
Hungary,1940,autocracy,hardening autocracy,autocratizing regime,
Hungary,1941,autocracy,hardening autocracy,autocratizing regime,
Hungary,1942,autocracy,hardening autocracy,autocratizing regime,
Hungary,1943,autocracy,hardening autocracy,autocratizing regime,
Hungary,1944,autocracy,hardening autocracy,autocratizing regime,
Hungary,1945,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Hungary,1946,autocracy,stable autocracy,stable regime,
Hungary,1947,autocracy,hardening autocracy,autocratizing regime,
Hungary,1948,autocracy,hardening autocracy,autocratizing regime,
Hungary,1949,autocracy,hardening autocracy,autocratizing regime,
Hungary,1950,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Hungary,1951,autocracy,stable autocracy,stable regime,
Hungary,1952,autocracy,stable autocracy,stable regime,
Hungary,1953,autocracy,stable autocracy,stable regime,
Hungary,1954,autocracy,stable autocracy,stable regime,
Hungary,1955,autocracy,stable autocracy,stable regime,
Hungary,1956,autocracy,stable autocracy,stable regime,
Hungary,1957,autocracy,stable autocracy,stable regime,
Hungary,1958,autocracy,stable autocracy,stable regime,
Hungary,1959,autocracy,stable autocracy,stable regime,
Hungary,1960,autocracy,stable autocracy,stable regime,
Hungary,1961,autocracy,stable autocracy,stable regime,
Hungary,1962,autocracy,stable autocracy,stable regime,
Hungary,1963,autocracy,stable autocracy,stable regime,
Hungary,1964,autocracy,stable autocracy,stable regime,
Hungary,1965,autocracy,stable autocracy,stable regime,
Hungary,1966,autocracy,stable autocracy,stable regime,
Hungary,1967,autocracy,stable autocracy,stable regime,
Hungary,1968,autocracy,stable autocracy,stable regime,
Hungary,1969,autocracy,stable autocracy,stable regime,
Hungary,1970,autocracy,stable autocracy,stable regime,
Hungary,1971,autocracy,stable autocracy,stable regime,
Hungary,1972,autocracy,stable autocracy,stable regime,
Hungary,1973,autocracy,stable autocracy,stable regime,
Hungary,1974,autocracy,stable autocracy,stable regime,
Hungary,1975,autocracy,stable autocracy,stable regime,
Hungary,1976,autocracy,stable autocracy,stable regime,
Hungary,1977,autocracy,stable autocracy,stable regime,
Hungary,1978,autocracy,stable autocracy,stable regime,
Hungary,1979,autocracy,stable autocracy,stable regime,
Hungary,1980,autocracy,stable autocracy,stable regime,
Hungary,1981,autocracy,stable autocracy,stable regime,
Hungary,1982,autocracy,stable autocracy,stable regime,
Hungary,1983,autocracy,stable autocracy,stable regime,
Hungary,1984,autocracy,stable autocracy,stable regime,
Hungary,1985,autocracy,stable autocracy,stable regime,
Hungary,1986,autocracy,stable autocracy,stable regime,
Hungary,1987,autocracy,stable autocracy,stable regime,
Hungary,1988,autocracy,liberalizing autocracy,democratizing regime,
Hungary,1989,autocracy,liberalizing autocracy,democratizing regime,
Hungary,1990,democracy,deepening democracy,democratizing regime,
Hungary,1991,democracy,deepening democracy,democratizing regime,democratization
Hungary,1992,democracy,stable democracy,stable regime,
Hungary,1993,democracy,stable democracy,stable regime,
Hungary,1994,democracy,stable democracy,stable regime,
Hungary,1995,democracy,stable democracy,stable regime,
Hungary,1996,democracy,stable democracy,stable regime,
Hungary,1997,democracy,stable democracy,stable regime,
Hungary,1998,democracy,stable democracy,stable regime,
Hungary,1999,democracy,stable democracy,stable regime,
Hungary,2000,democracy,stable democracy,stable regime,
Hungary,2001,democracy,stable democracy,stable regime,
Hungary,2002,democracy,stable democracy,stable regime,
Hungary,2003,democracy,stable democracy,stable regime,
Hungary,2004,democracy,stable democracy,stable regime,
Hungary,2005,democracy,stable democracy,stable regime,
Hungary,2006,democracy,stable democracy,stable regime,
Hungary,2007,democracy,stable democracy,stable regime,
Hungary,2008,democracy,stable democracy,stable regime,
Hungary,2009,democracy,stable democracy,stable regime,
Hungary,2010,democracy,eroding democracy,autocratizing regime,
Hungary,2011,democracy,eroding democracy,autocratizing regime,
Hungary,2012,democracy,eroding democracy,autocratizing regime,
Hungary,2013,democracy,eroding democracy,autocratizing regime,
Hungary,2014,democracy,eroding democracy,autocratizing regime,
Hungary,2015,democracy,eroding democracy,autocratizing regime,
Hungary,2016,democracy,eroding democracy,autocratizing regime,
Hungary,2017,democracy,eroding democracy,autocratizing regime,
Hungary,2018,autocracy,hardening autocracy,autocratizing regime,
Hungary,2019,autocracy,hardening autocracy,autocratizing regime,
Hungary,2020,autocracy,hardening autocracy,autocratizing regime,
Hungary,2021,autocracy,hardening autocracy,autocratizing regime,democratic breakdown
Iceland,1900,autocracy,stable autocracy,stable regime,
Iceland,1901,autocracy,stable autocracy,stable regime,
Iceland,1902,autocracy,stable autocracy,stable regime,
Iceland,1903,autocracy,stable autocracy,stable regime,
Iceland,1904,democracy,deepening democracy,democratizing regime,
Iceland,1905,democracy,deepening democracy,democratizing regime,democratization
Iceland,1906,democracy,stable democracy,stable regime,
Iceland,1907,democracy,stable democracy,stable regime,
Iceland,1908,democracy,stable democracy,stable regime,
Iceland,1909,democracy,stable democracy,stable regime,
Iceland,1910,democracy,stable democracy,stable regime,
Iceland,1911,democracy,stable democracy,stable regime,
Iceland,1912,democracy,stable democracy,stable regime,
Iceland,1913,democracy,stable democracy,stable regime,
Iceland,1914,democracy,stable democracy,stable regime,
Iceland,1915,democracy,stable democracy,stable regime,
Iceland,1916,democracy,deepening democracy,democratizing regime,deepened democracy
Iceland,1917,democracy,stable democracy,stable regime,
Iceland,1918,democracy,stable democracy,stable regime,
Iceland,1919,democracy,stable democracy,stable regime,
Iceland,1920,democracy,stable democracy,stable regime,
Iceland,1921,democracy,stable democracy,stable regime,
Iceland,1922,democracy,stable democracy,stable regime,
Iceland,1923,democracy,stable democracy,stable regime,
Iceland,1924,democracy,stable democracy,stable regime,
Iceland,1925,democracy,stable democracy,stable regime,
Iceland,1926,democracy,stable democracy,stable regime,
Iceland,1927,democracy,stable democracy,stable regime,
Iceland,1928,democracy,stable democracy,stable regime,
Iceland,1929,democracy,stable democracy,stable regime,
Iceland,1930,democracy,stable democracy,stable regime,
Iceland,1931,democracy,stable democracy,stable regime,
Iceland,1932,democracy,stable democracy,stable regime,
Iceland,1933,democracy,stable democracy,stable regime,
Iceland,1934,democracy,stable democracy,stable regime,
Iceland,1935,democracy,stable democracy,stable regime,
Iceland,1936,democracy,stable democracy,stable regime,
Iceland,1937,democracy,stable democracy,stable regime,
Iceland,1938,democracy,stable democracy,stable regime,
Iceland,1939,democracy,stable democracy,stable regime,
Iceland,1940,democracy,stable democracy,stable regime,
Iceland,1941,democracy,stable democracy,stable regime,
Iceland,1942,democracy,stable democracy,stable regime,
Iceland,1943,democracy,stable democracy,stable regime,
Iceland,1944,democracy,stable democracy,stable regime,
Iceland,1945,democracy,stable democracy,stable regime,
Iceland,1946,democracy,stable democracy,stable regime,
Iceland,1947,democracy,stable democracy,stable regime,
Iceland,1948,democracy,stable democracy,stable regime,
Iceland,1949,democracy,stable democracy,stable regime,
Iceland,1950,democracy,stable democracy,stable regime,
Iceland,1951,democracy,stable democracy,stable regime,
Iceland,1952,democracy,stable democracy,stable regime,
Iceland,1953,democracy,stable democracy,stable regime,
Iceland,1954,democracy,stable democracy,stable regime,
Iceland,1955,democracy,stable democracy,stable regime,
Iceland,1956,democracy,stable democracy,stable regime,
Iceland,1957,democracy,stable democracy,stable regime,
Iceland,1958,democracy,stable democracy,stable regime,
Iceland,1959,democracy,stable democracy,stable regime,
Iceland,1960,democracy,stable democracy,stable regime,
Iceland,1961,democracy,stable democracy,stable regime,
Iceland,1962,democracy,stable democracy,stable regime,
Iceland,1963,democracy,stable democracy,stable regime,
Iceland,1964,democracy,stable democracy,stable regime,
Iceland,1965,democracy,stable democracy,stable regime,
Iceland,1966,democracy,stable democracy,stable regime,
Iceland,1967,democracy,stable democracy,stable regime,
Iceland,1968,democracy,stable democracy,stable regime,
Iceland,1969,democracy,stable democracy,stable regime,
Iceland,1970,democracy,stable democracy,stable regime,
Iceland,1971,democracy,stable democracy,stable regime,
Iceland,1972,democracy,stable democracy,stable regime,
Iceland,1973,democracy,stable democracy,stable regime,
Iceland,1974,democracy,stable democracy,stable regime,
Iceland,1975,democracy,stable democracy,stable regime,
Iceland,1976,democracy,stable democracy,stable regime,
Iceland,1977,democracy,stable democracy,stable regime,
Iceland,1978,democracy,stable democracy,stable regime,
Iceland,1979,democracy,stable democracy,stable regime,
Iceland,1980,democracy,stable democracy,stable regime,
Iceland,1981,democracy,stable democracy,stable regime,
Iceland,1982,democracy,stable democracy,stable regime,
Iceland,1983,democracy,stable democracy,stable regime,
Iceland,1984,democracy,stable democracy,stable regime,
Iceland,1985,democracy,stable democracy,stable regime,
Iceland,1986,democracy,stable democracy,stable regime,
Iceland,1987,democracy,stable democracy,stable regime,
Iceland,1988,democracy,stable democracy,stable regime,
Iceland,1989,democracy,stable democracy,stable regime,
Iceland,1990,democracy,stable democracy,stable regime,
Iceland,1991,democracy,stable democracy,stable regime,
Iceland,1992,democracy,stable democracy,stable regime,
Iceland,1993,democracy,stable democracy,stable regime,
Iceland,1994,democracy,stable democracy,stable regime,
Iceland,1995,democracy,stable democracy,stable regime,
Iceland,1996,democracy,stable democracy,stable regime,
Iceland,1997,democracy,stable democracy,stable regime,
Iceland,1998,democracy,stable democracy,stable regime,
Iceland,1999,democracy,stable democracy,stable regime,
Iceland,2000,democracy,stable democracy,stable regime,
Iceland,2001,democracy,stable democracy,stable regime,
Iceland,2002,democracy,stable democracy,stable regime,
Iceland,2003,democracy,stable democracy,stable regime,
Iceland,2004,democracy,stable democracy,stable regime,
Iceland,2005,democracy,stable democracy,stable regime,
Iceland,2006,democracy,stable democracy,stable regime,
Iceland,2007,democracy,stable democracy,stable regime,
Iceland,2008,democracy,stable democracy,stable regime,
Iceland,2009,democracy,stable democracy,stable regime,
Iceland,2010,democracy,stable democracy,stable regime,
Iceland,2011,democracy,stable democracy,stable regime,
Iceland,2012,democracy,stable democracy,stable regime,
Iceland,2013,democracy,stable democracy,stable regime,
Iceland,2014,democracy,stable democracy,stable regime,
Iceland,2015,democracy,stable democracy,stable regime,
Iceland,2016,democracy,stable democracy,stable regime,
Iceland,2017,democracy,stable democracy,stable regime,
Iceland,2018,democracy,stable democracy,stable regime,
Iceland,2019,democracy,stable democracy,stable regime,
Iceland,2020,democracy,stable democracy,stable regime,
Iceland,2021,democracy,stable democracy,stable regime,
India,1900,autocracy,stable autocracy,stable regime,
India,1901,autocracy,stable autocracy,stable regime,
India,1902,autocracy,stable autocracy,stable regime,
India,1903,autocracy,stable autocracy,stable regime,
India,1904,autocracy,stable autocracy,stable regime,
India,1905,autocracy,stable autocracy,stable regime,
India,1906,autocracy,stable autocracy,stable regime,
India,1907,autocracy,stable autocracy,stable regime,
India,1908,autocracy,stable autocracy,stable regime,
India,1909,autocracy,stable autocracy,stable regime,
India,1910,autocracy,stable autocracy,stable regime,
India,1911,autocracy,stable autocracy,stable regime,
India,1912,autocracy,stable autocracy,stable regime,
India,1913,autocracy,stable autocracy,stable regime,
India,1914,autocracy,stable autocracy,stable regime,
India,1915,autocracy,stable autocracy,stable regime,
India,1916,autocracy,stable autocracy,stable regime,
India,1917,autocracy,stable autocracy,stable regime,
India,1918,autocracy,stable autocracy,stable regime,
India,1919,autocracy,stable autocracy,stable regime,
India,1920,autocracy,stable autocracy,stable regime,
India,1921,autocracy,stable autocracy,stable regime,
India,1922,autocracy,stable autocracy,stable regime,
India,1923,autocracy,stable autocracy,stable regime,
India,1924,autocracy,stable autocracy,stable regime,
India,1925,autocracy,stable autocracy,stable regime,
India,1926,autocracy,stable autocracy,stable regime,
India,1927,autocracy,stable autocracy,stable regime,
India,1928,autocracy,stable autocracy,stable regime,
India,1929,autocracy,stable autocracy,stable regime,
India,1930,autocracy,stable autocracy,stable regime,
India,1931,autocracy,stable autocracy,stable regime,
India,1932,autocracy,stable autocracy,stable regime,
India,1933,autocracy,stable autocracy,stable regime,
India,1934,autocracy,stable autocracy,stable regime,
India,1935,autocracy,stable autocracy,stable regime,
India,1936,autocracy,stable autocracy,stable regime,
India,1937,autocracy,stable autocracy,stable regime,
India,1938,autocracy,stable autocracy,stable regime,
India,1939,autocracy,stable autocracy,stable regime,
India,1940,autocracy,stable autocracy,stable regime,
India,1941,autocracy,stable autocracy,stable regime,
India,1942,autocracy,stable autocracy,stable regime,
India,1943,autocracy,stable autocracy,stable regime,
India,1944,autocracy,stable autocracy,stable regime,
India,1945,autocracy,stable autocracy,stable regime,
India,1946,autocracy,stable autocracy,stable regime,
India,1947,autocracy,stable autocracy,stable regime,
India,1948,autocracy,stable autocracy,stable regime,
India,1949,autocracy,stable autocracy,stable regime,
India,1950,autocracy,liberalizing autocracy,democratizing regime,
India,1951,autocracy,liberalizing autocracy,democratizing regime,
India,1952,democracy,deepening democracy,democratizing regime,
India,1953,democracy,deepening democracy,democratizing regime,
India,1954,democracy,deepening democracy,democratizing regime,
India,1955,democracy,deepening democracy,democratizing regime,
India,1956,democracy,deepening democracy,democratizing regime,
India,1957,democracy,deepening democracy,democratizing regime,democratization
