STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,STATISTICAL_OPERATION,Statistical operation,UNIT_MEASURE,Unit of measure,AGE,Age,METHODOLOGY,Methodology,DEFINITION,Definition,POVERTY_LINE,Poverty line,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,DECIMALS,Decimals,PRICE_BASE,Price base,BASE_PER,Base period,CONF_STATUS,Confidentiality status
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,TUR,Türkiye,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,0.415,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,TUR,Türkiye,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,0.403,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2015,,0.306,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,0.305,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,0.327,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,0.318,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,0.305,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,0.29,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,0.284,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2010,,0.446,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2011,,0.442,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2012,,0.448,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2013,,0.442,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2014,,0.439,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2015,,0.452,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,0.441,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,0.441,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,0.433,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,0.428,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,0.451,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,0.442,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2015,,0.308,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,0.308,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,0.33,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,0.321,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,0.308,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,0.289,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LUX,Luxembourg,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,0.279,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,JPN,Japan,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,0.392,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2010,,0.496,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2011,,0.494,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2012,,0.493,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2013,,0.495,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2014,,0.492,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2015,,0.494,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,0.5,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,0.485,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,0.494,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,0.486,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,0.493,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,0.493,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2010,,0.273,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2011,,0.275,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2012,,0.287,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2013,,0.297,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2014,,0.288,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2015,,0.291,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,0.286,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,0.294,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,0.287,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,0.281,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,0.283,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,0.286,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DNK,Denmark,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2011,,0.393,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DNK,Denmark,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2012,,0.396,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DNK,Denmark,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2013,,0.401,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DNK,Denmark,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2014,,0.402,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DNK,Denmark,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2015,,0.41,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DNK,Denmark,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,0.405,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DNK,Denmark,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,0.402,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DNK,Denmark,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,0.398,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DNK,Denmark,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,0.397,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CRI,Costa Rica,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2010,,0.505,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CRI,Costa Rica,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2011,,0.515,,A,Normal value,0,Units,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CRI,Costa Rica,A,Annual,INC_MRKT_GINI,Gini (market income),_Z,Not applicable​​,0_TO_1,0-1 scale,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2012,,0.518,,A,Normal value,0,Units,,,3,Three,,,,,,
