entity,year,cVDPV1,cVDPV2,cVDPV3,total_cVDPV,wild_polio_cases,non_polio_afp_rate,percent_adequate_stool_collection,total_polio,wild_polio_cases_per_million,cVDPV1_per_million,cVDPV2_per_million,cVDPV3_per_million,total_cVDPV_per_million,total_polio_per_million
Norway,2000,,,,,,,,0.0,,,,,,0.0
Norway,2001,,,,0.0,0.0,1.13,40.0,0.0,0.0,,,,0.0,0.0
Norway,2002,,,,0.0,0.0,1.47,23.0,0.0,0.0,,,,0.0,0.0
Norway,2003,,,,0.0,0.0,1.14,40.0,0.0,0.0,,,,0.0,0.0
Norway,2004,,,,0.0,0.0,0.92,0.0,0.0,0.0,,,,0.0,0.0
Norway,2005,,,,0.0,0.0,1.38,17.0,0.0,0.0,,,,0.0,0.0
Norway,2006,,,,0.0,0.0,1.22,27.0,0.0,0.0,,,,0.0,0.0
Norway,2007,,,,0.0,0.0,0.67,17.0,0.0,0.0,,,,0.0,0.0
Norway,2008,,,,0.0,0.0,1.44,23.0,0.0,0.0,,,,0.0,0.0
Norway,2009,,,,0.0,0.0,0.56,0.0,0.0,0.0,,,,0.0,0.0
Norway,2010,,,,0.0,0.0,1.01,56.0,0.0,0.0,,,,0.0,0.0
Norway,2011,,,,0.0,0.0,1.36,42.0,0.0,0.0,,,,0.0,0.0
Norway,2012,,,,0.0,0.0,1.59,36.0,0.0,0.0,,,,0.0,0.0
Norway,2013,,,,0.0,0.0,0.68,20.0,0.0,0.0,,,,0.0,0.0
Norway,2014,,,,0.0,0.0,1.83,50.0,0.0,0.0,,,,0.0,0.0
Norway,2015,,,,0.0,0.0,1.12,20.0,0.0,0.0,,,,0.0,0.0
Norway,2016,,,,0.0,0.0,1.83,44.0,0.0,0.0,,,,0.0,0.0
Norway,2017,,,,0.0,0.0,1.49,38.0,0.0,0.0,,,,0.0,0.0
Norway,2018,,,,0.0,0.0,0.92,38.0,0.0,0.0,,,,0.0,0.0
Norway,2019,,,,0.0,0.0,1.15,10.0,0.0,0.0,,,,0.0,0.0
Norway,2020,,,,0.0,0.0,0.56,80.0,0.0,0.0,,,,0.0,0.0
Norway,2021,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Oman,1980,,,,,,,,37.0,,,,,,32.052
Oman,1981,,,,,,,,43.0,,,,,,35.229
Oman,1982,,,,,,,,81.0,,,,,,62.785
Oman,1983,,,,,,,,38.0,,,,,,27.919
Oman,1984,,,,,,,,30.0,,,,,,20.963
Oman,1985,,,,,,,,33.0,,,,,,22.023
Oman,1986,,,,,,,,9.0,,,,,,5.765
Oman,1987,,,,,,,,6.0,,,,,,3.704
Oman,1988,,,,,,,,118.0,,,,,,70.317
Oman,1989,,,,,,,,5.0,,,,,,2.872
Oman,1990,,,,,,,,0.0,,,,,,0.0
Oman,1991,,,,,,,,4.0,,,,,,2.112
Oman,1992,,,,,,,,0.0,,,,,,0.0
Oman,1993,,,,,,,,2.0,,,,,,0.965
Oman,1994,,,,,,,,0.0,,,,,,0.0
Oman,1995,,,,,,,,0.0,,,,,,0.0
Oman,1996,,,,,,,,0.0,,,,,,0.0
Oman,1997,,,,,,,,0.0,,,,,,0.0
Oman,1998,,,,,,,,0.0,,,,,,0.0
Oman,1999,,,,,,,,0.0,,,,,,0.0
Oman,2000,,,,,,,,0.0,,,,,,0.0
Oman,2001,,,,0.0,0.0,1.79,100.0,0.0,0.0,,,,0.0,0.0
Oman,2002,,,,0.0,0.0,2.02,88.0,0.0,0.0,,,,0.0,0.0
Oman,2003,,,,0.0,0.0,1.43,100.0,0.0,0.0,,,,0.0,0.0
Oman,2004,,,,0.0,0.0,3.69,90.0,0.0,0.0,,,,0.0,0.0
Oman,2005,,,,0.0,0.0,2.62,100.0,0.0,0.0,,,,0.0,0.0
Oman,2006,,,,0.0,0.0,1.91,100.0,0.0,0.0,,,,0.0,0.0
Oman,2007,,,,0.0,0.0,3.95,88.0,0.0,0.0,,,,0.0,0.0
Oman,2008,,,,0.0,0.0,2.42,95.0,0.0,0.0,,,,0.0,0.0
Oman,2009,,,,0.0,0.0,2.42,95.0,0.0,0.0,,,,0.0,0.0
Oman,2010,,,,0.0,0.0,3.89,88.0,0.0,0.0,,,,0.0,0.0
Oman,2011,,,,0.0,0.0,4.58,97.0,0.0,0.0,,,,0.0,0.0
Oman,2012,,,,0.0,0.0,3.63,100.0,0.0,0.0,,,,0.0,0.0
Oman,2013,,,,0.0,0.0,2.33,100.0,0.0,0.0,,,,0.0,0.0
Oman,2014,,,,0.0,0.0,3.93,97.0,0.0,0.0,,,,0.0,0.0
Oman,2015,,,,0.0,0.0,4.38,97.0,0.0,0.0,,,,0.0,0.0
Oman,2016,,,,0.0,0.0,4.58,93.0,0.0,0.0,,,,0.0,0.0
Oman,2017,,,,0.0,0.0,4.47,90.0,0.0,0.0,,,,0.0,0.0
Oman,2018,,,,0.0,0.0,3.21,93.0,0.0,0.0,,,,0.0,0.0
Oman,2019,,,,0.0,0.0,3.32,79.0,0.0,0.0,,,,0.0,0.0
Oman,2020,,,,0.0,0.0,2.47,100.0,0.0,0.0,,,,0.0,0.0
Oman,2021,,,,0.0,0.0,1.95,94.0,0.0,0.0,,,,0.0,0.0
Pakistan,1980,,,,,,,,2980.0,,,,,,38.179
Pakistan,1981,,,,,,,,4334.0,,,,,,53.718
Pakistan,1982,,,,,,,,3506.0,,,,,,42.022
Pakistan,1983,,,,,,,,901.0,,,,,,10.442
Pakistan,1984,,,,,,,,595.0,,,,,,6.669
Pakistan,1985,,,,,,,,2159.0,,,,,,23.419
Pakistan,1986,,,,,,,,643.0,,,,,,6.753
Pakistan,1987,,,,,,,,1214.0,,,,,,12.352
Pakistan,1988,,,,,,,,935.0,,,,,,9.222
Pakistan,1989,,,,,,,,811.0,,,,,,7.76
Pakistan,1990,,,,,,,,777.0,,,,,,7.218
Pakistan,1991,,,,,,,,1147.0,,,,,,10.354
Pakistan,1992,,,,,,,,1046.0,,,,,,9.183
Pakistan,1993,,,,,,,,1803.0,,,,,,15.399
Pakistan,1994,,,,,,,,527.0,,,,,,4.378
Pakistan,1995,,,,,,,,508.0,,,,,,4.104
Pakistan,1996,,,,,,,,341.0,,,,,,2.678
Pakistan,1997,,,,,,,,1147.0,,,,,,8.752
Pakistan,1998,,,,,,,,341.0,,,,,,2.529
Pakistan,1999,,,,,,,,558.0,,,,,,4.025
Pakistan,2000,,,,,,,,199.0,,,,,,1.398
Pakistan,2001,,,,0.0,119.0,2.33,84.0,119.0,0.815,,,,0.0,0.815
Pakistan,2002,,,,0.0,90.0,2.75,87.0,90.0,0.602,,,,0.0,0.602
Pakistan,2003,,,,0.0,103.0,3.04,90.0,103.0,0.673,,,,0.0,0.673
Pakistan,2004,,,,0.0,53.0,3.53,88.0,53.0,0.338,,,,0.0,0.338
Pakistan,2005,,,,0.0,28.0,5.33,89.0,28.0,0.175,,,,0.0,0.175
Pakistan,2006,,,,0.0,40.0,5.79,89.0,40.0,0.244,,,,0.0,0.244
Pakistan,2007,,,,0.0,32.0,5.65,91.0,32.0,0.191,,,,0.0,0.191
Pakistan,2008,,,,0.0,117.0,6.5,90.0,117.0,0.682,,,,0.0,0.682
Pakistan,2009,,,,0.0,89.0,6.13,90.0,89.0,0.507,,,,0.0,0.507
Pakistan,2010,,,,0.0,144.0,8.87,88.0,144.0,0.803,,,,0.0,0.803
Pakistan,2011,,,,0.0,198.0,9.35,88.0,198.0,1.08,,,,0.0,1.08
Pakistan,2012,,,,16.0,58.0,8.36,89.0,74.0,0.31,,,,0.085,0.395
Pakistan,2013,,,,48.0,93.0,7.72,90.0,141.0,0.486,,,,0.251,0.737
Pakistan,2014,,,,22.0,306.0,8.25,88.0,328.0,1.567,,,,0.113,1.679
Pakistan,2015,,,,2.0,54.0,9.2,87.0,56.0,0.271,,,,0.01,0.281
Pakistan,2016,0.0,1.0,0.0,1.0,20.0,12.77,87.0,21.0,0.098,0.0,0.005,0.0,0.005,0.103
Pakistan,2017,0.0,0.0,0.0,0.0,8.0,16.84,86.0,8.0,0.038,0.0,0.0,0.0,0.0,0.038
Pakistan,2018,0.0,0.0,0.0,0.0,12.0,20.01,87.0,12.0,0.057,0.0,0.0,0.0,0.0,0.057
Pakistan,2019,0.0,22.0,0.0,22.0,147.0,24.54,87.0,169.0,0.679,0.0,0.102,0.0,0.102,0.78
Pakistan,2020,0.0,135.0,0.0,135.0,84.0,18.77,86.0,219.0,0.38,0.0,0.611,0.0,0.611,0.991
Pakistan,2021,0.0,8.0,0.0,8.0,1.0,21.3,86.0,9.0,0.004,0.0,0.036,0.0,0.036,0.04
Palau,1980,,,,,,,,0.0,,,,,,0.0
Palau,1981,,,,,,,,0.0,,,,,,0.0
Palau,1982,,,,,,,,0.0,,,,,,0.0
Palau,1983,,,,,,,,0.0,,,,,,0.0
Palau,1984,,,,,,,,0.0,,,,,,0.0
Palau,1985,,,,,,,,0.0,,,,,,0.0
Palau,1986,,,,,,,,0.0,,,,,,0.0
Palau,1987,,,,,,,,0.0,,,,,,0.0
Palau,1988,,,,,,,,0.0,,,,,,0.0
Palau,1989,,,,,,,,0.0,,,,,,0.0
Palau,1990,,,,,,,,0.0,,,,,,0.0
Palau,1991,,,,,,,,0.0,,,,,,0.0
Palau,1992,,,,,,,,0.0,,,,,,0.0
Palau,1993,,,,,,,,0.0,,,,,,0.0
Palau,1994,,,,,,,,0.0,,,,,,0.0
Palau,1995,,,,,,,,0.0,,,,,,0.0
Palau,1996,,,,,,,,0.0,,,,,,0.0
Palau,1997,,,,,,,,0.0,,,,,,0.0
Palau,1998,,,,,,,,0.0,,,,,,0.0
Palau,1999,,,,,,,,0.0,,,,,,0.0
Palau,2000,,,,,,,,0.0,,,,,,0.0
Palau,2001,,,,,,,,0.0,,,,,,0.0
Palau,2002,,,,,,,,0.0,,,,,,0.0
Palau,2003,,,,,,,,0.0,,,,,,0.0
Palau,2004,,,,,,,,0.0,,,,,,0.0
Palau,2005,,,,,,,,0.0,,,,,,0.0
Palau,2006,,,,,,,,0.0,,,,,,0.0
Palau,2007,,,,,,,,0.0,,,,,,0.0
Palau,2008,,,,,,,,0.0,,,,,,0.0
Palau,2009,,,,,,,,,,,,,,
Palau,2010,,,,,,,,0.0,,,,,,0.0
Palau,2011,,,,,,,,,,,,,,
Palau,2012,,,,,,,,,,,,,,
Palau,2013,,,,,,,,,,,,,,
Palau,2014,,,,,,,,,,,,,,
Palau,2015,,,,,,,,,,,,,,
Palau,2016,,,,0.0,,,,,,,,,0.0,
Palau,2017,,,,0.0,,,,,,,,,0.0,
Palau,2018,,,,0.0,,,,,,,,,0.0,
Palau,2019,,,,0.0,,,,,,,,,0.0,
Palau,2020,,,,0.0,,,,,,,,,0.0,
Palau,2021,,,,0.0,,,,,,,,,0.0,
Palestine,1980,,,,,,,,,,,,,,
Palestine,1981,,,,,,,,,,,,,,
Palestine,1982,,,,,,,,,,,,,,
Palestine,1983,,,,,,,,,,,,,,
Palestine,1984,,,,,,,,,,,,,,
Palestine,1985,,,,,,,,,,,,,,
Palestine,1986,,,,,,,,,,,,,,
Palestine,1987,,,,,,,,,,,,,,
Palestine,1988,,,,,,,,,,,,,,
Palestine,1989,,,,,,,,,,,,,,
Palestine,1990,,,,,,,,,,,,,,
Palestine,1991,,,,,,,,,,,,,,
Palestine,1992,,,,,,,,,,,,,,
Palestine,1993,,,,,,,,,,,,,,
Palestine,1994,,,,,,,,,,,,,,
Palestine,1995,,,,,,,,,,,,,,
Palestine,1996,,,,,,,,,,,,,,
Palestine,1997,,,,,,,,,,,,,,
Palestine,1998,,,,,,,,,,,,,,
Palestine,1999,,,,,,,,,,,,,,
Palestine,2000,,,,,,,,,,,,,,
Palestine,2001,,,,0.0,0.0,1.16,93.0,0.0,0.0,,,,0.0,0.0
Palestine,2002,,,,0.0,0.0,0.62,88.0,0.0,0.0,,,,0.0,0.0
Palestine,2003,,,,0.0,0.0,0.54,71.0,0.0,0.0,,,,0.0,0.0
Palestine,2004,,,,0.0,0.0,0.46,83.0,0.0,0.0,,,,0.0,0.0
Palestine,2005,,,,0.0,0.0,1.15,94.0,0.0,0.0,,,,0.0,0.0
Palestine,2006,,,,0.0,0.0,0.89,100.0,0.0,0.0,,,,0.0,0.0
Palestine,2007,,,,0.0,0.0,0.93,88.0,0.0,0.0,,,,0.0,0.0
Palestine,2008,,,,0.0,0.0,1.28,96.0,0.0,0.0,,,,0.0,0.0
Palestine,2009,,,,0.0,0.0,1.05,100.0,0.0,0.0,,,,0.0,0.0
Palestine,2010,,,,0.0,0.0,0.93,100.0,0.0,0.0,,,,0.0,0.0
Palestine,2011,,,,0.0,0.0,1.06,100.0,0.0,0.0,,,,0.0,0.0
Palestine,2012,,,,0.0,0.0,1.31,95.0,0.0,0.0,,,,0.0,0.0
Palestine,2013,,,,0.0,0.0,0.0,90.0,0.0,0.0,,,,0.0,0.0
Palestine,2014,,,,0.0,0.0,1.31,90.0,0.0,0.0,,,,0.0,0.0
Palestine,2015,,,,0.0,0.0,2.32,92.0,0.0,0.0,,,,0.0,0.0
Palestine,2016,0.0,0.0,0.0,0.0,0.0,2.86,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,2017,0.0,0.0,0.0,0.0,0.0,2.67,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,2018,0.0,0.0,0.0,0.0,0.0,2.73,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,2019,0.0,0.0,0.0,0.0,0.0,3.85,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,2020,0.0,0.0,0.0,0.0,0.0,0.98,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,2021,0.0,0.0,0.0,0.0,0.0,0.99,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,1980,,,,,,,,0.0,,,,,,0.0
Panama,1981,,,,,,,,0.0,,,,,,0.0
Panama,1982,,,,,,,,0.0,,,,,,0.0
Panama,1983,,,,,,,,0.0,,,,,,0.0
Panama,1984,,,,,,,,0.0,,,,,,0.0
Panama,1985,,,,,,,,0.0,,,,,,0.0
Panama,1986,,,,,,,,0.0,,,,,,0.0
Panama,1987,,,,,,,,0.0,,,,,,0.0
Panama,1988,,,,,,,,0.0,,,,,,0.0
Panama,1989,,,,,,,,0.0,,,,,,0.0
Panama,1990,,,,,,,,0.0,,,,,,0.0
Panama,1991,,,,,,,,0.0,,,,,,0.0
Panama,1992,,,,,,,,0.0,,,,,,0.0
Panama,1993,,,,,,,,0.0,,,,,,0.0
Panama,1994,,,,,,,,0.0,,,,,,0.0
Panama,1995,,,,,,,,0.0,,,,,,0.0
Panama,1996,,,,,,,,0.0,,,,,,0.0
Panama,1997,,,,,,,,0.0,,,,,,0.0
Panama,1998,,,,,,,,0.0,,,,,,0.0
Panama,1999,,,,,,,,0.0,,,,,,0.0
Panama,2000,,,,,,,,0.0,,,,,,0.0
Panama,2001,,,,0.0,0.0,0.58,78.0,0.0,0.0,,,,0.0,0.0
Panama,2002,,,,0.0,0.0,0.41,100.0,0.0,0.0,,,,0.0,0.0
Panama,2003,,,,0.0,0.0,0.85,75.0,0.0,0.0,,,,0.0,0.0
Panama,2004,,,,0.0,0.0,1.34,92.0,0.0,0.0,,,,0.0,0.0
Panama,2005,,,,0.0,0.0,0.61,83.0,0.0,0.0,,,,0.0,0.0
Panama,2006,,,,0.0,0.0,0.92,78.0,0.0,0.0,,,,0.0,0.0
Panama,2007,,,,0.0,0.0,1.12,82.0,0.0,0.0,,,,0.0,0.0
Panama,2008,,,,0.0,0.0,1.83,89.0,0.0,0.0,,,,0.0,0.0
Panama,2009,,,,0.0,0.0,1.02,90.0,0.0,0.0,,,,0.0,0.0
Panama,2010,,,,0.0,0.0,0.79,100.0,0.0,0.0,,,,0.0,0.0
Panama,2011,,,,0.0,0.0,0.88,67.0,0.0,0.0,,,,0.0,0.0
Panama,2012,,,,0.0,0.0,0.78,100.0,0.0,0.0,,,,0.0,0.0
Panama,2013,,,,0.0,0.0,1.17,80.0,0.0,0.0,,,,0.0,0.0
Panama,2014,,,,0.0,0.0,1.36,71.0,0.0,0.0,,,,0.0,0.0
Panama,2015,,,,0.0,0.0,1.34,79.0,0.0,0.0,,,,0.0,0.0
Panama,2016,,,,0.0,0.0,1.65,88.0,0.0,0.0,,,,0.0,0.0
Panama,2017,,,,0.0,0.0,2.14,95.0,0.0,0.0,,,,0.0,0.0
Panama,2018,,,,0.0,0.0,1.56,81.0,0.0,0.0,,,,0.0,0.0
Panama,2019,,,,0.0,0.0,0.58,100.0,0.0,0.0,,,,0.0,0.0
Panama,2020,,,,0.0,0.0,1.05,100.0,0.0,0.0,,,,0.0,0.0
Panama,2021,,,,0.0,0.0,0.58,17.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,1980,,,,,,,,22.0,,,,,,6.16
Papua New Guinea,1981,,,,,,,,9.0,,,,,,2.454
Papua New Guinea,1982,,,,,,,,18.0,,,,,,4.776
Papua New Guinea,1983,,,,,,,,8.0,,,,,,2.066
Papua New Guinea,1984,,,,,,,,18.0,,,,,,4.527
Papua New Guinea,1985,,,,,,,,9.0,,,,,,2.205
Papua New Guinea,1986,,,,,,,,24.0,,,,,,5.733
Papua New Guinea,1987,,,,,,,,4.0,,,,,,0.932
Papua New Guinea,1988,,,,,,,,18.0,,,,,,4.092
Papua New Guinea,1989,,,,,,,,26.0,,,,,,5.769
Papua New Guinea,1990,,,,,,,,9.0,,,,,,1.95
Papua New Guinea,1991,,,,,,,,0.0,,,,,,0.0
Papua New Guinea,1992,,,,,,,,0.0,,,,,,0.0
Papua New Guinea,1993,,,,,,,,0.0,,,,,,0.0
Papua New Guinea,1994,,,,,,,,2.0,,,,,,0.395
Papua New Guinea,1995,,,,,,,,0.0,,,,,,0.0
Papua New Guinea,1996,,,,,,,,0.0,,,,,,0.0
Papua New Guinea,1997,,,,,,,,0.0,,,,,,0.0
Papua New Guinea,1998,,,,,,,,0.0,,,,,,0.0
Papua New Guinea,1999,,,,,,,,0.0,,,,,,0.0
Papua New Guinea,2000,,,,,,,,0.0,,,,,,0.0
Papua New Guinea,2001,,,,0.0,0.0,0.85,65.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2002,,,,0.0,0.0,0.7,29.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2003,,,,0.0,0.0,0.77,65.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2004,,,,0.0,0.0,0.52,42.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2005,,,,0.0,0.0,0.78,50.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2006,,,,0.0,0.0,0.54,38.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2007,,,,0.0,0.0,1.0,68.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2008,,,,0.0,0.0,0.46,17.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2009,,,,0.0,0.0,0.83,42.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2010,,,,0.0,0.0,0.65,59.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2011,,,,0.0,0.0,0.38,50.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2012,,,,0.0,0.0,0.38,30.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2013,,,,0.0,0.0,0.69,30.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2014,,,,0.0,0.0,0.46,33.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2015,,,,0.0,0.0,1.01,30.0,0.0,0.0,,,,0.0,0.0
Papua New Guinea,2016,0.0,0.0,0.0,0.0,0.0,0.88,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,2017,0.0,0.0,0.0,0.0,0.0,1.11,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,2018,26.0,0.0,0.0,26.0,0.0,9.02,45.0,26.0,0.0,3.021,0.0,0.0,3.021,3.021
Papua New Guinea,2019,0.0,0.0,0.0,0.0,0.0,15.67,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,2020,0.0,0.0,0.0,0.0,0.0,4.87,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,2021,0.0,0.0,0.0,0.0,0.0,3.36,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,1980,,,,,,,,7.0,,,,,,2.2
Paraguay,1981,,,,,,,,53.0,,,,,,16.193
Paraguay,1982,,,,,,,,74.0,,,,,,21.967
Paraguay,1983,,,,,,,,12.0,,,,,,3.46
Paraguay,1984,,,,,,,,2.0,,,,,,0.56
Paraguay,1985,,,,,,,,3.0,,,,,,0.816
Paraguay,1986,,,,,,,,0.0,,,,,,0.0
Paraguay,1987,,,,,,,,0.0,,,,,,0.0
Paraguay,1988,,,,,,,,2.0,,,,,,0.5
Paraguay,1989,,,,,,,,0.0,,,,,,0.0
Paraguay,1990,,,,,,,,0.0,,,,,,0.0
Paraguay,1991,,,,,,,,0.0,,,,,,0.0
Paraguay,1992,,,,,,,,0.0,,,,,,0.0
Paraguay,1993,,,,,,,,0.0,,,,,,0.0
Paraguay,1994,,,,,,,,0.0,,,,,,0.0
Paraguay,1995,,,,,,,,0.0,,,,,,0.0
Paraguay,1996,,,,,,,,0.0,,,,,,0.0
Paraguay,1997,,,,,,,,0.0,,,,,,0.0
Paraguay,1998,,,,,,,,0.0,,,,,,0.0
Paraguay,1999,,,,,,,,0.0,,,,,,0.0
Paraguay,2000,,,,,,,,0.0,,,,,,0.0
Paraguay,2001,,,,0.0,0.0,1.44,62.0,0.0,0.0,,,,0.0,0.0
Paraguay,2002,,,,0.0,0.0,1.21,63.0,0.0,0.0,,,,0.0,0.0
Paraguay,2003,,,,0.0,0.0,1.17,81.0,0.0,0.0,,,,0.0,0.0
Paraguay,2004,,,,0.0,0.0,1.67,80.0,0.0,0.0,,,,0.0,0.0
Paraguay,2005,,,,0.0,0.0,0.6,75.0,0.0,0.0,,,,0.0,0.0
Paraguay,2006,,,,0.0,0.0,0.7,86.0,0.0,0.0,,,,0.0,0.0
Paraguay,2007,,,,0.0,0.0,1.05,67.0,0.0,0.0,,,,0.0,0.0
Paraguay,2008,,,,0.0,0.0,1.05,81.0,0.0,0.0,,,,0.0,0.0
Paraguay,2009,,,,0.0,0.0,1.1,73.0,0.0,0.0,,,,0.0,0.0
Paraguay,2010,,,,0.0,0.0,0.83,78.0,0.0,0.0,,,,0.0,0.0
Paraguay,2011,,,,0.0,0.0,0.83,67.0,0.0,0.0,,,,0.0,0.0
Paraguay,2012,,,,0.0,0.0,0.96,81.0,0.0,0.0,,,,0.0,0.0
Paraguay,2013,,,,0.0,0.0,0.82,60.0,0.0,0.0,,,,0.0,0.0
Paraguay,2014,,,,0.0,0.0,0.73,63.0,0.0,0.0,,,,0.0,0.0
Paraguay,2015,,,,0.0,0.0,1.11,76.0,0.0,0.0,,,,0.0,0.0
Paraguay,2016,,,,0.0,0.0,1.36,87.0,0.0,0.0,,,,0.0,0.0
Paraguay,2017,,,,0.0,0.0,1.36,93.0,0.0,0.0,,,,0.0,0.0
Paraguay,2018,,,,0.0,0.0,1.63,94.0,0.0,0.0,,,,0.0,0.0
Paraguay,2019,,,,0.0,0.0,1.18,92.0,0.0,0.0,,,,0.0,0.0
Paraguay,2020,,,,0.0,0.0,0.85,58.0,0.0,0.0,,,,0.0,0.0
Paraguay,2021,,,,0.0,0.0,1.23,19.0,0.0,0.0,,,,0.0,0.0
Peru,1980,,,,,,,,182.0,,,,,,10.372
Peru,1981,,,,,,,,245.0,,,,,,13.622
Peru,1982,,,,,,,,215.0,,,,,,11.668
Peru,1983,,,,,,,,221.0,,,,,,11.711
Peru,1984,,,,,,,,129.0,,,,,,6.677
Peru,1985,,,,,,,,67.0,,,,,,3.388
Peru,1986,,,,,,,,39.0,,,,,,1.928
Peru,1987,,,,,,,,44.0,,,,,,2.126
Peru,1988,,,,,,,,55.0,,,,,,2.6
Peru,1989,,,,,,,,16.0,,,,,,0.74
Peru,1990,,,,,,,,3.0,,,,,,0.136
Peru,1991,,,,,,,,1.0,,,,,,0.044
Peru,1992,,,,,,,,0.0,,,,,,0.0
Peru,1993,,,,,,,,0.0,,,,,,0.0
Peru,1994,,,,,,,,0.0,,,,,,0.0
Peru,1995,,,,,,,,0.0,,,,,,0.0
Peru,1996,,,,,,,,0.0,,,,,,0.0
Peru,1997,,,,,,,,0.0,,,,,,0.0
Peru,1998,,,,,,,,0.0,,,,,,0.0
Peru,1999,,,,,,,,0.0,,,,,,0.0
Peru,2000,,,,,,,,0.0,,,,,,0.0
Peru,2001,,,,0.0,0.0,0.94,100.0,0.0,0.0,,,,0.0,0.0
Peru,2002,,,,0.0,0.0,1.12,95.0,0.0,0.0,,,,0.0,0.0
Peru,2003,,,,0.0,0.0,1.17,95.0,0.0,0.0,,,,0.0,0.0
Peru,2004,,,,0.0,0.0,1.08,89.0,0.0,0.0,,,,0.0,0.0
Peru,2005,,,,0.0,0.0,0.95,74.0,0.0,0.0,,,,0.0,0.0
Peru,2006,,,,0.0,0.0,0.85,61.0,0.0,0.0,,,,0.0,0.0
Peru,2007,,,,0.0,0.0,1.01,65.0,0.0,0.0,,,,0.0,0.0
Peru,2008,,,,0.0,0.0,1.08,73.0,0.0,0.0,,,,0.0,0.0
Peru,2009,,,,0.0,0.0,1.02,65.0,0.0,0.0,,,,0.0,0.0
Peru,2010,,,,0.0,0.0,1.01,72.0,0.0,0.0,,,,0.0,0.0
Peru,2011,,,,0.0,0.0,1.58,77.0,0.0,0.0,,,,0.0,0.0
Peru,2012,,,,0.0,0.0,1.21,73.0,0.0,0.0,,,,0.0,0.0
Peru,2013,,,,0.0,0.0,0.95,70.0,0.0,0.0,,,,0.0,0.0
Peru,2014,,,,0.0,0.0,0.71,65.0,0.0,0.0,,,,0.0,0.0
Peru,2015,,,,0.0,0.0,0.85,71.0,0.0,0.0,,,,0.0,0.0
Peru,2016,,,,0.0,0.0,0.69,76.0,0.0,0.0,,,,0.0,0.0
Peru,2017,,,,0.0,0.0,0.62,71.0,0.0,0.0,,,,0.0,0.0
Peru,2018,,,,0.0,0.0,0.91,74.0,0.0,0.0,,,,0.0,0.0
Peru,2019,,,,0.0,0.0,1.5,71.0,0.0,0.0,,,,0.0,0.0
Peru,2020,,,,0.0,0.0,0.48,78.0,0.0,0.0,,,,0.0,0.0
Peru,2021,,,,0.0,0.0,0.39,9.0,0.0,0.0,,,,0.0,0.0
Philippines,1980,,,,,,,,432.0,,,,,,9.122
Philippines,1981,,,,,,,,292.0,,,,,,5.999
Philippines,1982,,,,,,,,440.0,,,,,,8.796
Philippines,1983,,,,,,,,355.0,,,,,,6.905
Philippines,1984,,,,,,,,428.0,,,,,,8.102
Philippines,1985,,,,,,,,557.0,,,,,,10.262
Philippines,1986,,,,,,,,375.0,,,,,,6.726
Philippines,1987,,,,,,,,327.0,,,,,,5.71
Philippines,1988,,,,,,,,344.0,,,,,,5.851
Philippines,1989,,,,,,,,139.0,,,,,,2.304
Philippines,1990,,,,,,,,85.0,,,,,,1.373
Philippines,1991,,,,,,,,11.0,,,,,,0.173
Philippines,1992,,,,,,,,14.0,,,,,,0.215
Philippines,1993,,,,,,,,15.0,,,,,,0.225
Philippines,1994,,,,,,,,11.0,,,,,,0.161
Philippines,1995,,,,,,,,40.0,,,,,,0.573
Philippines,1996,,,,,,,,80.0,,,,,,1.12
Philippines,1997,,,,,,,,0.0,,,,,,0.0
Philippines,1998,,,,,,,,0.0,,,,,,0.0
Philippines,1999,,,,,,,,0.0,,,,,,0.0
