"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","Population","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00","headcount_stacked_below_1_00","headcount_stacked_below_1_90","headcount_stacked_below_3_20","headcount_stacked_below_5_50","headcount_stacked_below_10_00","headcount_stacked_below_15_00","headcount_stacked_below_20_00","headcount_stacked_below_30_00","headcount_stacked_above_40_00","headcount_stacked_below_40_00","headcount_ratio_stacked_below_1_00","headcount_ratio_stacked_below_1_90","headcount_ratio_stacked_below_3_20","headcount_ratio_stacked_below_5_50","headcount_ratio_stacked_below_10_00","headcount_ratio_stacked_below_15_00","headcount_ratio_stacked_below_20_00","headcount_ratio_stacked_below_30_00","headcount_ratio_stacked_above_40_00","headcount_ratio_stacked_below_40_00"
"Kyrgyzstan",2008,"N","consumption",TRUE,"KGZ:2008:N:c","KGZ2008",5318700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000664636095286442,0.0280420027450317,0.172476921052137,0.387273017842706,0.315895801605656,0.0665220824637599,0.0165354315904262,0.00830785718314626,0.0011514091789347,0.0031308402429165
"Kyrgyzstan",2009,"N","consumption",TRUE,"KGZ:2009:N:c","KGZ2009",5383300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000609848977393049,0.0130156223877547,0.146190255048019,0.418192001188862,0.319608232868315,0.0740920996414838,0.0176332361191091,0.0079298943027511,0.00143480764586778,0.00129400182044471
"Kyrgyzstan",2010,"N","consumption",TRUE,"KGZ:2010:N:c","KGZ2010",5447900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00793278143871951,0.0202333009049358,0.162156977918097,0.417256924686576,0.304478973549441,0.0622313184896933,0.0169876466161273,0.00624754492556765,0.000941647240221003,0.00153288423062097
"Kyrgyzstan",2011,"N","consumption",TRUE,"KGZ:2011:N:c","KGZ2011",5514600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000518985964530519,0.00856870851920357,0.156323033402241,0.436168715772676,0.31957313313749,0.0565712835019766,0.0142171689696442,0.00615094476480615,0.000738040837050738,0.00116998513038117
"Kyrgyzstan",2012,"N","consumption",TRUE,"KGZ:2012:N:c","KGZ2012",5607200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00353955628477672,0.0212821015836781,0.146075938079612,0.463781388215152,0.295833571122842,0.0512799614780996,0.011425666999572,0.00520045655585676,0.000417855614210301,0.0011635040662006
"Kyrgyzstan",2013,"N","consumption",TRUE,"KGZ:2013:N:c","KGZ2013",5719600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000471536471081894,0.0217707531995244,0.191106720749703,0.429412546331911,0.283238338345339,0.0550919644730401,0.0116009860829429,0.00604185607385132,0.000548464927617316,0.00071683334498916
"Kyrgyzstan",2014,"N","consumption",TRUE,"KGZ:2014:N:c","KGZ2014",5835500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000598406306229115,0.00803650072830092,0.140468340330734,0.45785656756062,0.319520178219518,0.0556562419672693,0.0111704224145317,0.00492177191328935,0.000948847570902236,0.000822722988604233
"Kyrgyzstan",2015,"N","consumption",TRUE,"KGZ:2015:N:c","KGZ2015",5956900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00120717151538552,0.0171275327771156,0.166098641911061,0.454344205878897,0.289409927982676,0.0495522839060585,0.0120806123990666,0.00656499185818127,0.00223152982255871,0.00138310194900032
"Kyrgyzstan",2016,"N","consumption",TRUE,"KGZ:2016:N:c","KGZ2016",6079500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000780985278394605,0.00927247306521918,0.130741014886093,0.473295007813143,0.303558022863722,0.0636537544205938,0.0130219590426844,0.00457373139238424,0.000381445842585739,0.000721605395180525
"Kyrgyzstan",2017,"N","consumption",TRUE,"KGZ:2017:N:c","KGZ2017",6198200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000593236746152109,0.0102329708625085,0.136403955987222,0.457652382949889,0.318531831822142,0.0560628892259043,0.0136794553257397,0.00442499435319932,0.00120180052273241,0.00121648220451099
"Kyrgyzstan",2018,"N","consumption",TRUE,"KGZ:2018:N:c","KGZ2018",6322800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000213987473903967,0.00548412095906877,0.103430600366926,0.43917599797558,0.354649838679066,0.0691672992977795,0.0179588157145568,0.0072282849370532,0.00123726829885494,0.0014537862972101
"Kyrgyzstan",2019,"N","consumption",TRUE,"KGZ:2019:N:c","KGZ2019",6456900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00121683780142173,0.00433644628227168,0.0912019699855968,0.429233997738853,0.370263903730893,0.0688990072635475,0.0177115953476126,0.00962071582338274,0.00462156762533104,0.00289395840109031
"Kiribati",2006,"N","consumption",TRUE,"KIR:2006:N:c","KIR2006",94343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020096880531677,0.108593112366577,0.217324019800091,0.34803854022026,0.229704376583318,0.0475816965752626,0.0132389260464475,0.011542986761074,0.00186553321391094,0.00201392790138113
"Laos",1992,"N","consumption",TRUE,"LAO:1992:N:c","LAO1992",4500351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0296852401068272,0.284169390343109,0.365916347413791,0.222262663512246,0.0766497990934485,0.0157032195933162,0.00229515431129705,0.00262890605643871,0.000511737862224524,0.000177541707302386
"Laos",1997,"N","consumption",TRUE,"LAO:1997:N:c","LAO1997",5050315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0921714784127327,0.404105486489457,0.312782073989444,0.132941212577829,0.0459557473147715,0.00729439648813985,0.00212996615062625,0.00226758132908541,0.000314435832220366,3.76214156938726e-05
"Laos",2002,"N","consumption",TRUE,"LAO:2002:N:c","LAO2002",5493246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0268356814895965,0.304034445207806,0.387382796983787,0.201984218438424,0.0634151465272081,0.0108100019551282,0.00317043875333455,0.00157684545713045,0.000466390909855484,0.000324034277729415
"Laos",2007,"N","consumption",TRUE,"LAO:2007:N:c","LAO2007",5944948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0244062689867094,0.242583282477828,0.38472817592349,0.234835527577365,0.0852609644356856,0.0185638293219722,0.00442863419495007,0.00379599619710719,0.00027990152310836,0.00111741936178416
"Laos",2012,"N","consumption",TRUE,"LAO:2012:N:c","LAO2012",6444530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00795884261536528,0.137884531532943,0.323858062573997,0.319577688365172,0.156234822399772,0.0348771749064711,0.010864873000824,0.00674541044886128,0.00122801817975865,0.00077057597683617
"Laos",2018,"N","consumption",TRUE,"LAO:2018:N:c","LAO2018",7061507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00355943851645265,0.0976736268901242,0.276127744403567,0.329245159708827,0.206494591027099,0.051019279595701,0.0191723947876848,0.0104353079307292,0.00289640723998433,0.00337604989983016
"Lebanon",2011,"N","consumption",TRUE,"LBN:2011:N:c","LBN2011",5202343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.000611263040518474,0.0162119260494742,0.083426448429102,0.181007865110009,0.205034154802942,0.274629527503281,0.115983509737824,0.12309530532685
"Liberia",2007,"N","consumption",TRUE,"LBR:2007:N:c","LBR2007",3461911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301879799913978,0.411970151745669,0.199328925555856,0.0644528412197772,0.0186165964405209,0.00288684486689577,0.000389091458445928,0.000231086241096319,0,0.000244662557760728
"Liberia",2014,"N","consumption",TRUE,"LBR:2014:N:c","LBR2014",4359505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0868247656557339,0.330374205328357,0.34691232146769,0.176654459623283,0.049856577753667,0.00779354536810945,0.00139190114474006,0.00018052508254951,1.16985758704257e-05,0
"Liberia",2016,"N","consumption",TRUE,"LBR:2016:N:c","LBR2016",4586788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110283492500634,0.334042253533409,0.311804905742319,0.175533292578597,0.0593306252654363,0.00648035182790223,0.00157561238932342,0.000226302153053509,0.000110970901641846,0.000612193107682326
"Sri Lanka",1985,"N","consumption",TRUE,"LKA:1985:N:c","LKA1985",16176280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0069237797565324,0.134045219296402,0.327008001839731,0.35056199571224,0.142026906062457,0.0260794818091675,0.0076971961415109,0.00488542483191438,1.00146634454893e-05,0.000761979886599391
"Sri Lanka",1990,"N","consumption",TRUE,"LKA:1990:N:c","LKA1990",17325773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0036598078481116,0.103863302376177,0.362332982199409,0.356080505037207,0.135186002956405,0.025575597694833,0.00660668935233077,0.0041766101864546,0.00107077473541873,0.00144772761365395
"Sri Lanka",1995,"N","consumption",TRUE,"LKA:1995:N:c","LKA1995",18242912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00282153419366382,0.0828246608874724,0.319636031791416,0.345579368030718,0.182305489386782,0.0425133333976506,0.0126751694027796,0.00816300599377994,0.00129880580468732,0.00218260111105069
"Sri Lanka",2002,"N","consumption",TRUE,"LKA:2002:N:c","LKA2002",19062482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00262043526126346,0.0849825327048178,0.290067316522581,0.32316489531636,0.19902041087829,0.0583261927801427,0.019370510094121,0.0135545308318193,0.00484359801624993,0.00404957759435524
"Sri Lanka",2006,"N","consumption",TRUE,"LKA:2006:N:c","LKA2006",19695972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00112058445249618,0.0462445823948166,0.220057634119301,0.353498116264584,0.244305586949453,0.0805873911681028,0.0256327029709425,0.0171762023219773,0.00600137936832973,0.00537581998999592
"Sri Lanka",2009,"N","consumption",TRUE,"LKA:2009:N:c","LKA2009",20123508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000580415700880781,0.030542338840723,0.178476138454588,0.376211891087777,0.279433536140915,0.0832253004794194,0.0252185652720192,0.0165965099126852,0.00439322010854171,0.00532208400245126
"Sri Lanka",2012,"N","consumption",TRUE,"LKA:2012:N:c","LKA2012",20425000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000379632802937576,0.0208173806609547,0.148570379436964,0.360634222766218,0.305876670746634,0.0953515299877601,0.0321662668298654,0.0220344186046512,0.00709189718482252,0.00707760097919217
"Sri Lanka",2016,"N","consumption",TRUE,"LKA:2016:N:c","LKA2016",21203000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16950431542706e-05,0.00943201433759374,0.100544875725133,0.309655897750318,0.358727538555865,0.120971277649389,0.0460521152667075,0.0315050700372589,0.0128459180304674,0.0102435976041126
"Lesotho",1986,"N","consumption",TRUE,"LSO:1986:N:c","LSO1986",1561692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26932647410629,0.224136385407622,0.194951373254137,0.157570122661831,0.0955111507262636,0.0303331258660479,0.011803223683031,0.00897039877261329,0.0041147678287396,0.00328297769342482
"Lesotho",1994,"N","consumption",TRUE,"LSO:1994:N:c","LSO1994",1861324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322693416084465,0.177850282916891,0.143053546830106,0.139524875841068,0.112949169515893,0.049227861457758,0.0223620390646658,0.0199411816534897,0.00666890879825329,0.00572871783741036
"Lesotho",2002,"N","consumption",TRUE,"LSO:2002:N:c","LSO2002",2029829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364182401571758,0.253102601253603,0.180791091269265,0.114149024375945,0.0606785103572764,0.0142361745743114,0.00630890582408666,0.00390870363956767,0.00119911578758605,0.00144347134660112
